phos	tf	dist
P15498	P67809	3.730944689723369e-07
P15498	P13631	2.217660469535151e-06
P15498	P35680	0.0
P15498	P53567	0.0
P15498	P16220	4.864239741088972e-06
P15498	Q9UH73	0.0
P15498	P32243	1.2292348154889729e-08
P15498	Q13127	0.0
P15498	O60381	9.356288307298381e-07
P15498	Q14526	0.0
P15498	Q92731	5.778672191308424e-05
P15498	P55317	1.4838725940423199e-06
P15498	P19838	6.364242475193782e-05
P15498	Q02535	1.975525226967296e-07
P15498	P50553	2.459545675905967e-08
P15498	Q15561	6.249592161546864e-06
P15498	Q08945	4.791320514739278e-09
P15498	Q01196	1.581777069500371e-06
P15498	Q92908	6.159264894000434e-07
P15498	P40426	0.0
P15498	Q15306	0.0
P15498	Q02962	0.0
P15498	Q9Y2Y9	0.0
P15498	P28702	7.390462039051188e-07
P15498	P56693	0.0
P15498	P11473	4.791320514739278e-09
P15498	P17535	1.8244679572751807e-06
P15498	P51692	5.741783696583408e-05
P15498	P20749	1.0179774615259276e-07
P15498	P78545	2.314856262255365e-07
P15498	Q70SY1	0.0
P15498	P10276	2.2957743613616964e-06
P15498	Q16665	1.3078887489043031e-05
P15498	P26358	1.0893509814481483e-06
P15498	P03372	0.0003467208748328989
P15498	Q15596	0.0
P15498	O43474	0.0
P15498	Q9UGL1	0.0
P15498	Q01543	6.863631182366004e-06
P15498	Q15788	5.013982557657401e-07
P15498	P61244	5.956437420093687e-07
P15498	Q15672	2.833124619993603e-06
P15498	P10826	2.217660469535151e-06
P15498	Q92922	4.162012095971761e-06
P15498	P56270	3.518068591404704e-07
P15498	P17947	1.8485579514194948e-06
P15498	O75030	8.296296935718255e-07
P15498	P48436	1.749770174936538e-07
P15498	P22415	6.590955794702082e-07
P15498	Q14186	0.0
P15498	Q13485	5.878772048908896e-06
P15498	Q9H3D4	5.421363152980417e-07
P15498	Q14934	7.485855777300035e-07
P15498	Q99583	4.254500281942038e-08
P15498	Q00653	3.121250034284503e-06
P15498	Q12778	4.802926880203411e-06
P15498	P09629	0.0
P15498	Q9UJU2	2.6512156866693276e-06
P15498	P09086	0.0
P15498	P35398	1.5438271714000893e-07
P15498	P28347	6.249592161546864e-06
P15498	P08651	9.271707060603034e-08
P15498	P58012	1.1922792789071403e-07
P15498	Q06330	1.4346226166517805e-05
P15498	Q14209	2.5500658427572135e-07
P15498	Q04864	1.0043858157572613e-09
P15498	Q99717	1.4040837965226044e-07
P15498	Q96BA8	0.0
P15498	P15336	1.0451966067078844e-05
P15498	Q9Y5Q3	8.244272541032986e-07
P15498	P15884	4.486474799884386e-06
P15498	P41235	2.28870113788089e-06
P15498	P42229	9.882528969634837e-05
P15498	P11831	7.241445861615894e-05
P15498	Q07869	2.2330398902833077e-06
P15498	Q13950	1.1440228259994335e-05
P15498	O95863	8.1055883228451e-06
P15498	P18146	4.809691616401657e-06
P15498	Q12772	5.013982557657401e-07
P15498	O00482	0.0
P15498	Q03060	0.0
P15498	Q13422	0.002092990708583725
P15498	P05412	1.1092046665291644e-05
P15498	P19544	1.2832865352178486e-10
P15498	P05549	4.9196491682610636e-09
P15498	P14921	3.721549861927309e-06
P15498	P55347	0.0
P15498	Q01892	4.791320514739278e-09
P15498	Q9NQB0	6.204397924651151e-08
P15498	Q12968	2.289426601177233e-06
P15498	P04637	4.323328711004214e-05
P15498	Q13952	0.0
O15530	P31269	7.050177587339562e-07
O15530	Q13330	0.0
O15530	P08151	0.0009304520432338976
O15530	Q00978	1.0573244341231357e-05
O15530	O15516	2.2392777856667642e-08
O15530	Q13887	0.0001245351197435921
O15530	Q15233	0.0
O15530	P84022	0.00040121877923776617
O15530	Q8TAQ2	7.365095475618239e-06
O15530	P23511	0.0
O15530	P22670	0.0
O15530	P21675	0.0
O15530	Q92481	0.0
O15530	O00470	0.0
O15530	P19793	7.549465197335407e-05
O15530	Q15797	8.250483904018093e-05
O15530	Q13568	4.569645667908997e-06
O15530	O75626	6.114694274473755e-08
O15530	P10914	0.0
O15530	P18848	0.0003163193238126934
O15530	Q14653	2.606225937258777e-05
O15530	Q02446	0.0
O15530	P41182	5.369493031705335e-05
O15530	P26367	2.5076154221111022e-05
O15530	Q06413	4.691509690140393e-05
O15530	P55055	3.861108189942203e-06
O15530	Q13469	2.8867805026702533e-05
O15530	P25490	0.00011656399922521786
O15530	Q01167	4.465943436028633e-06
O15530	P50539	3.59294539079947e-07
O15530	P10244	2.769851018719201e-06
O15530	O60315	7.158861174919853e-07
O15530	P20823	7.435314478707088e-06
O15530	P17480	2.2015785399410708e-05
O15530	P37231	0.0027971194592590278
O15530	P22736	5.841827555439313e-05
O15530	P06401	2.824801989396312e-05
O15530	O75364	0.0
O15530	P08047	0.00036081147899117257
O15530	O95644	8.982277615772577e-05
O15530	Q13133	6.242678864547818e-08
O15530	P15923	0.0001049279683244771
O15530	Q99626	7.737557868456592e-06
O15530	Q12837	0.0
O15530	O00716	2.8728527746025234e-06
O15530	Q13761	2.1441385367383095e-06
O15530	P52630	1.4617060205670997e-05
O15530	Q14469	7.711489714434394e-06
O15530	Q9Y618	4.1548897409243314e-05
O15530	O75444	0.00011336176428219724
O15530	P49715	2.2446311756957636e-05
O15530	P49116	4.513310179754976e-07
O15530	O43524	0.008410785624850863
O15530	P23771	1.722122347723058e-06
O15530	Q96RI1	0.0003278133194188286
O15530	P40763	0.0005148043910457538
O15530	O15266	6.242678864547818e-08
O15530	P32519	4.078219978793409e-08
O15530	P42224	0.00012902473775643886
O15530	Q03164	1.9757349587816924e-06
O15530	P25963	3.145932181406803e-05
O15530	Q01201	2.167594843227203e-05
O15530	Q05066	6.016916210238829e-09
O15530	P10070	2.3090970525569044e-05
O15530	P10588	0.00010147122568043557
O15530	O00327	2.3063894063156523e-05
O15530	P50549	1.8989277344346585e-06
O15530	P15172	0.0002645129739491818
O15530	P37275	7.365095475618239e-06
O15530	P15976	6.220836271368917e-05
O15530	P98177	0.0008034662924485279
O15530	P23246	0.00011336176428219724
O15530	Q01094	2.4908818812514976e-05
O15530	P01100	2.509007622319161e-05
O15530	P35638	5.030133638382868e-06
O15530	P48382	1.290591891021057e-05
O15530	P50458	0.0
O15530	Q06710	4.459514390964027e-05
O15530	Q00613	0.0009642286284251521
O15530	O75469	0.0
O15530	P19419	2.080048866717874e-05
O15530	P10827	1.7286427960464145e-05
O15530	Q9Y261	2.222376336331633e-05
O15530	Q01664	0.0
O15530	P10071	1.7469444294715812e-06
O15530	Q9Y5J3	0.0
O15530	Q02078	4.219587742773607e-05
O15530	P01106	0.00030736905354205533
O15530	P36956	4.8529031827774746e-05
O15530	P20226	0.0
O15530	Q02447	2.2015785399410708e-05
O15530	Q01860	0.0006830426544734648
O15530	P48443	1.055227328671477e-05
O15530	P04150	0.0002695923663194532
O15530	P10243	0.0
O15530	P24468	8.641699638914608e-08
O15530	Q9Y6Q9	6.810254775142651e-05
O15530	O75376	5.643352407491513e-05
O15530	P17275	6.476446316287976e-06
O15530	Q13351	1.0573244341231357e-05
O15530	Q92985	2.2373277163102162e-05
O15530	Q16236	0.00030632508671368444
O15530	P48431	3.3347851871241954e-05
O15530	P25208	0.0
O15530	P17676	5.04936025362515e-05
O15530	P10242	3.9317247999803503e-05
O15530	P14316	3.225611177352327e-05
O15530	P23769	6.140123092465252e-05
O15530	Q03181	3.861108189942203e-06
O15530	P28324	0.0
O15530	P18846	1.01342653088127e-05
O15530	O15350	0.0002640774669289286
O15530	O94916	3.4983486968148064e-06
O15530	Q15796	0.00013939519645653512
O15530	Q04206	0.0009208932492588174
O15530	Q08050	0.0001241610587349612
O15530	Q99801	6.954267190335096e-05
O15530	P10589	1.008140041795375e-07
O15530	P36402	3.3347851871241954e-05
O15530	P15036	0.0
O15530	P14859	6.881194225062864e-07
O15530	Q9UKL0	0.0
O15530	Q15562	9.924751638240662e-06
O15530	P17542	0.0008896216852311508
O15530	P10275	0.000684337385782363
O15530	P27540	6.242678864547818e-08
O15530	P67809	0.0003738340759240701
O15530	P13631	6.742061615127739e-06
O15530	P35680	0.0
O15530	P53567	0.0
O15530	P16220	0.0010164779629373449
O15530	Q9UH73	0.0
O15530	P32243	1.1111874477507243e-05
O15530	Q13127	0.0
O15530	O60381	5.233896266503948e-06
O15530	Q14526	0.0
O15530	Q92731	0.00017644017602001512
O15530	P55317	2.5076154221111022e-05
O15530	P19838	7.458371710987375e-05
O15530	Q02535	2.769851018719201e-06
O15530	P50553	4.052026563202434e-07
O15530	Q15561	9.924751638240662e-06
O15530	Q08945	6.242678864547818e-08
O15530	Q01196	4.9997029519722444e-05
O15530	Q92908	9.029787021904071e-05
O15530	P40426	0.0
O15530	Q15306	0.0
O15530	Q02962	0.0
O15530	Q9Y2Y9	0.0
O15530	P28702	2.2472083170114975e-06
O15530	P56693	0.0
O15530	P11473	6.242678864547818e-08
O15530	P17535	2.4000536878888705e-05
O15530	P51692	1.637725072092821e-05
O15530	P20749	1.0362881237850551e-05
O15530	P78545	4.314790401112752e-07
O15530	Q70SY1	0.0
O15530	P10276	6.331407807323669e-05
O15530	Q16665	9.811118813227631e-05
O15530	P26358	6.092186028880043e-05
O15530	P03372	0.0010586415088582562
O15530	Q15596	0.0
O15530	O43474	0.0
O15530	Q9UGL1	0.0
O15530	Q01543	0.00020599304596879435
O15530	Q15788	2.2015785399410708e-05
O15530	P61244	5.030133638382868e-06
O15530	Q15672	8.573038400895326e-05
O15530	P10826	6.742061615127739e-06
O15530	Q92922	7.365095475618239e-06
O15530	P56270	1.1039234757803612e-05
O15530	P17947	4.122642711397955e-05
O15530	O75030	0.00010241807568575484
O15530	P48436	7.261009063292217e-07
O15530	P22415	4.970091457992778e-06
O15530	Q14186	0.0
O15530	Q13485	0.00013572737585202925
O15530	Q9H3D4	0.0004103683420881359
O15530	Q14934	0.0003406455292296216
O15530	Q99583	3.59294539079947e-07
O15530	Q00653	4.3352177450517504e-05
O15530	Q12778	0.0008149448530367361
O15530	P09629	0.0
O15530	Q9UJU2	3.818480967285802e-05
O15530	P09086	0.0
O15530	P35398	1.1038977430252574e-05
O15530	P28347	9.924751638240662e-06
O15530	P08651	1.5672462307196284e-06
O15530	P58012	2.0449047588279172e-07
O15530	Q06330	9.253898340978474e-05
O15530	Q14209	2.503377206761104e-06
O15530	Q04864	2.2427071605665167e-06
O15530	Q99717	7.803218069044226e-06
O15530	Q96BA8	0.0
O15530	P15336	0.0003707918461301482
O15530	Q9Y5Q3	0.00011336176428219724
O15530	P15884	7.887198747076057e-05
O15530	P41235	1.045802735907822e-06
O15530	P42229	0.00020554961332082834
O15530	P11831	0.00010813875226126318
O15530	Q07869	2.587689358935291e-05
O15530	Q13950	8.724649955732087e-05
O15530	O95863	0.000568368387851148
O15530	P18146	7.674099319106337e-05
O15530	Q12772	2.2015785399410708e-05
O15530	O00482	0.0
O15530	Q03060	0.0
O15530	Q13422	2.649142649442531e-06
O15530	P05412	0.000247359047575979
O15530	P19544	2.4068004307402284e-08
O15530	P05549	8.649479295288047e-08
O15530	P14921	8.888483231286077e-05
O15530	P55347	0.0
O15530	Q01892	6.242678864547818e-08
O15530	Q9NQB0	4.297708485539066e-06
O15530	Q12968	5.803910963546009e-06
O15530	P04637	0.0005819305057716692
O15530	Q13952	0.0
P35968	P31269	1.1913531245681295e-06
P35968	Q13330	0.0
P35968	P08151	2.36341643221855e-06
P35968	Q00978	2.1610707882748415e-05
P35968	O15516	1.1318300539077092e-09
P35968	Q13887	3.3039443351550115e-06
P35968	Q15233	0.0
P35968	P84022	3.636328050947533e-05
P35968	Q8TAQ2	9.356372534386262e-06
P35968	P23511	0.0
P35968	P22670	0.0
P35968	P21675	0.0
P35968	Q92481	0.0
P35968	O00470	0.0
P35968	P19793	9.715157676794408e-06
P35968	Q15797	8.150358637043697e-06
P35968	Q13568	1.1892936073949565e-08
P35968	O75626	5.130470378185926e-09
P35968	P10914	0.0
P35968	P18848	7.661338666166758e-07
P35968	Q14653	4.767530143760265e-07
P35968	Q02446	0.0
P35968	P41182	2.3627524804874773e-06
P35968	P26367	2.2726528837388365e-06
P35968	Q06413	2.571875048984446e-05
P35968	P55055	4.942511535347307e-07
P35968	Q13469	3.755171604302536e-06
P35968	P25490	2.789836061943305e-07
P35968	Q01167	4.3043724276703665e-07
P35968	P50539	2.1632766312770602e-08
P35968	P10244	2.7526830931325053e-07
P35968	O60315	1.0009404993198494e-07
P35968	P20823	5.714033995709979e-06
P35968	P17480	1.9557677935104775e-06
P35968	P37231	0.000249261430894179
P35968	P22736	4.612211580383349e-07
P35968	P06401	2.571303987218378e-06
P35968	O75364	0.0
P35968	P08047	7.668979530337025e-06
P35968	O95644	0.0003837547385541295
P35968	Q13133	5.563284762259422e-09
P35968	P15923	0.000598173630906169
P35968	Q99626	5.725875352589316e-07
P35968	Q12837	0.0
P35968	O00716	2.0137992322693575e-08
P35968	Q13761	1.2189180307422006e-06
P35968	P52630	2.7937057260627257e-05
P35968	Q14469	1.413631013560802e-06
P35968	Q9Y618	4.084079404775442e-06
P35968	O75444	1.6011757648903664e-05
P35968	P49715	2.1832209415987525e-06
P35968	P49116	5.400425201890033e-08
P35968	O43524	4.146805295897933e-05
P35968	P23771	9.09857677225621e-07
P35968	Q96RI1	0.00038247478980494817
P35968	P40763	7.131929874464155e-05
P35968	O15266	5.563284762259422e-09
P35968	P32519	1.0980506177155536e-07
P35968	P42224	2.545983514185361e-05
P35968	Q03164	3.7572755747494977e-07
P35968	P25963	7.642262211852762e-07
P35968	Q01201	4.262093051329968e-06
P35968	Q05066	2.2541405180392693e-10
P35968	P10070	3.074934436963967e-06
P35968	P10588	2.30024987042089e-07
P35968	O00327	3.0739193481129224e-06
P35968	P50549	2.580888610754568e-07
P35968	P15172	0.00036869062516285304
P35968	P37275	9.356372534386262e-06
P35968	P15976	1.8174765076116802e-07
P35968	P98177	3.457250365728205e-05
P35968	P23246	1.6011757648903664e-05
P35968	Q01094	3.2852407557991633e-06
P35968	P01100	2.305851140441529e-06
P35968	P35638	3.0288251070794047e-07
P35968	P48382	1.5751373653494526e-06
P35968	P50458	0.0
P35968	Q06710	5.832038929485542e-05
P35968	Q00613	6.473374356852958e-06
P35968	O75469	0.0
P35968	P19419	2.071762582992197e-06
P35968	P10827	1.0519146787326442e-06
P35968	Q9Y261	5.577705299633432e-08
P35968	Q01664	0.0
P35968	P10071	6.552417957210641e-08
P35968	Q9Y5J3	0.0
P35968	Q02078	4.917448386928896e-06
P35968	P01106	1.7239651639194192e-05
P35968	P36956	5.36892540916384e-06
P35968	P20226	0.0
P35968	Q02447	1.9557677935104775e-06
P35968	Q01860	3.4644607902230863e-06
P35968	P48443	1.3599948449061901e-07
P35968	P04150	3.5837010498608743e-06
P35968	P10243	0.0
P35968	P24468	8.556154438511625e-09
P35968	Q9Y6Q9	1.730553392605763e-06
P35968	O75376	1.3343640633734717e-07
P35968	P17275	6.450963244387724e-07
P35968	Q13351	2.1610707882748415e-05
P35968	Q92985	5.6152304783811675e-08
P35968	Q16236	0.0003824310501139873
P35968	P48431	7.199492581184617e-06
P35968	P25208	0.0
P35968	P17676	6.637393900287543e-06
P35968	P10242	4.978951521765226e-06
P35968	P14316	6.3647618124862016e-06
P35968	P23769	4.3075563228302824e-07
P35968	Q03181	4.942511535347307e-07
P35968	P28324	0.0
P35968	P18846	3.495987293277229e-06
P35968	O15350	3.867542665213982e-06
P35968	O94916	9.016794075984158e-06
P35968	Q15796	1.0805330607451252e-05
P35968	Q04206	5.4424716795624815e-05
P35968	Q08050	1.6591106591639948e-06
P35968	Q99801	0.00038189502265067505
P35968	P10589	9.974634135905994e-09
P35968	P36402	7.199492581184617e-06
P35968	P15036	0.0
P35968	P14859	6.476107564889216e-08
P35968	Q9UKL0	0.0
P35968	Q15562	2.8117918152964607e-06
P35968	P17542	4.7308523734232376e-05
P35968	P10275	5.780733963059902e-06
P35968	P27540	5.563284762259422e-09
P35968	P67809	1.09049046266003e-06
P35968	P13631	6.694107000593979e-07
P35968	P35680	0.0
P35968	P53567	0.0
P35968	P16220	2.6252886239114798e-05
P35968	Q9UH73	0.0
P35968	P32243	2.7874356443757183e-08
P35968	Q13127	0.0
P35968	O60381	5.016201407384281e-07
P35968	Q14526	0.0
P35968	Q92731	3.176811740557059e-06
P35968	P55317	2.2726528837388365e-06
P35968	P19838	1.7497144616987164e-06
P35968	Q02535	2.7526830931325053e-07
P35968	P50553	2.644484618255373e-08
P35968	Q15561	2.8117918152964607e-06
P35968	Q08945	5.563284762259422e-09
P35968	Q01196	4.405018610094146e-06
P35968	Q92908	1.2937838300790741e-05
P35968	P40426	0.0
P35968	Q15306	0.0
P35968	Q02962	0.0
P35968	Q9Y2Y9	0.0
P35968	P28702	2.229338657759602e-07
P35968	P56693	0.0
P35968	P11473	5.563284762259422e-09
P35968	P17535	2.2835525452114657e-06
P35968	P51692	9.439380831479434e-06
P35968	P20749	4.5625642984611565e-08
P35968	P78545	1.889242422891218e-08
P35968	Q70SY1	0.0
P35968	P10276	8.166100948720128e-07
P35968	Q16665	1.776041012052778e-05
P35968	P26358	5.650054791582916e-07
P35968	P03372	1.906193688591172e-05
P35968	Q15596	0.0
P35968	O43474	0.0
P35968	Q9UGL1	0.0
P35968	Q01543	2.056467701323702e-05
P35968	Q15788	1.9557677935104775e-06
P35968	P61244	3.0288251070794047e-07
P35968	Q15672	2.924172377049501e-06
P35968	P10826	6.694107000593979e-07
P35968	Q92922	9.356372534386262e-06
P35968	P56270	9.815781268369409e-07
P35968	P17947	4.836766399525997e-06
P35968	O75030	1.4108511441932544e-05
P35968	P48436	3.619049431999448e-08
P35968	P22415	2.981993342981482e-07
P35968	Q14186	0.0
P35968	Q13485	1.2495099013487579e-05
P35968	Q9H3D4	1.2925552782391948e-06
P35968	Q14934	2.7275920661226882e-06
P35968	Q99583	2.1632766312770602e-08
P35968	Q00653	8.524777252376496e-06
P35968	Q12778	2.2732387191915786e-05
P35968	P09629	0.0
P35968	Q9UJU2	7.245472546105898e-06
P35968	P09086	0.0
P35968	P35398	9.797529514357962e-07
P35968	P28347	2.8117918152964607e-06
P35968	P08651	1.420026317070683e-07
P35968	P58012	2.6828591129283757e-08
P35968	Q06330	1.6966440657547835e-05
P35968	Q14209	7.949888250096783e-07
P35968	Q04864	5.629289218795163e-09
P35968	Q99717	2.4541418874414727e-07
P35968	Q96BA8	0.0
P35968	P15336	5.140174872790689e-06
P35968	Q9Y5Q3	1.6011757648903664e-05
P35968	P15884	1.2056364200563077e-05
P35968	P41235	1.1880944008440217e-07
P35968	P42229	2.4362820224189724e-05
P35968	P11831	0.0004048834015145954
P35968	Q07869	2.4500189470452083e-06
P35968	Q13950	1.0034426078456055e-05
P35968	O95863	2.400569794014203e-05
P35968	P18146	4.535122550864822e-06
P35968	Q12772	1.9557677935104775e-06
P35968	O00482	0.0
P35968	Q03060	0.0
P35968	Q13422	5.169453019243028e-07
P35968	P05412	2.902184802692471e-05
P35968	P19544	9.023818251425599e-10
P35968	P05549	6.465666587401982e-09
P35968	P14921	1.5243004799428671e-05
P35968	P55347	0.0
P35968	Q01892	5.563284762259422e-09
P35968	Q9NQB0	2.010521985246195e-08
P35968	Q12968	6.812522561896137e-07
P35968	P04637	0.00013366754257193364
P35968	Q13952	0.0
P06730	P31269	0.0
P06730	Q13330	0.0
P06730	P08151	0.0
P06730	Q00978	0.0
P06730	O15516	0.0
P06730	Q13887	0.0
P06730	Q15233	0.0
P06730	P84022	0.0
P06730	Q8TAQ2	0.0
P06730	P23511	0.0
P06730	P22670	0.0
P06730	P21675	0.0
P06730	Q92481	0.0
P06730	O00470	0.0
P06730	P19793	0.0
P06730	Q15797	0.0
P06730	Q13568	0.0
P06730	O75626	0.0
P06730	P10914	0.0
P06730	P18848	0.0
P06730	Q14653	0.0
P06730	Q02446	0.0
P06730	P41182	0.0
P06730	P26367	0.0
P06730	Q06413	0.0
P06730	P55055	0.0
P06730	Q13469	0.0
P06730	P25490	0.0
P06730	Q01167	0.0
P06730	P50539	0.0
P06730	P10244	0.0
P06730	O60315	0.0
P06730	P20823	0.0
P06730	P17480	0.0
P06730	P37231	0.0
P06730	P22736	0.0
P06730	P06401	0.0
P06730	O75364	0.0
P06730	P08047	0.0
P06730	O95644	0.0
P06730	Q13133	0.0
P06730	P15923	0.0
P06730	Q99626	0.0
P06730	Q12837	0.0
P06730	O00716	0.0
P06730	Q13761	0.0
P06730	P52630	0.0
P06730	Q14469	0.0
P06730	Q9Y618	0.0
P06730	O75444	0.0
P06730	P49715	0.0
P06730	P49116	0.0
P06730	O43524	0.0
P06730	P23771	0.0
P06730	Q96RI1	0.0
P06730	P40763	0.0
P06730	O15266	0.0
P06730	P32519	0.0
P06730	P42224	0.0
P06730	Q03164	0.0
P06730	P25963	0.0
P06730	Q01201	0.0
P06730	Q05066	0.0
P06730	P10070	0.0
P06730	P10588	0.0
P06730	O00327	0.0
P06730	P50549	0.0
P06730	P15172	0.0
P06730	P37275	0.0
P06730	P15976	0.0
P06730	P98177	0.0
P06730	P23246	0.0
P06730	Q01094	0.0
P06730	P01100	0.0
P06730	P35638	0.0
P06730	P48382	0.0
P06730	P50458	0.0
P06730	Q06710	0.0
P06730	Q00613	0.0
P06730	O75469	0.0
P06730	P19419	0.0
P06730	P10827	0.0
P06730	Q9Y261	0.0
P06730	Q01664	0.0
P06730	P10071	0.0
P06730	Q9Y5J3	0.0
P06730	Q02078	0.0
P06730	P01106	0.0
P06730	P36956	0.0
P06730	P20226	0.0
P06730	Q02447	0.0
P06730	Q01860	0.0
P06730	P48443	0.0
P06730	P04150	0.0
P06730	P10243	0.0
P06730	P24468	0.0
P06730	Q9Y6Q9	0.0
P06730	O75376	0.0
P06730	P17275	0.0
P06730	Q13351	0.0
P06730	Q92985	0.0
P06730	Q16236	0.0
P06730	P48431	0.0
P06730	P25208	0.0
P06730	P17676	0.0
P06730	P10242	0.0
P06730	P14316	0.0
P06730	P23769	0.0
P06730	Q03181	0.0
P06730	P28324	0.0
P06730	P18846	0.0
P06730	O15350	0.0
P06730	O94916	0.0
P06730	Q15796	0.0
P06730	Q04206	0.0
P06730	Q08050	0.0
P06730	Q99801	0.0
P06730	P10589	0.0
P06730	P36402	0.0
P06730	P15036	0.0
P06730	P14859	0.0
P06730	Q9UKL0	0.0
P06730	Q15562	0.0
P06730	P17542	0.0
P06730	P10275	0.0
P06730	P27540	0.0
P06730	P67809	0.0
P06730	P13631	0.0
P06730	P35680	0.0
P06730	P53567	0.0
P06730	P16220	0.0
P06730	Q9UH73	0.0
P06730	P32243	0.0
P06730	Q13127	0.0
P06730	O60381	0.0
P06730	Q14526	0.0
P06730	Q92731	0.0
P06730	P55317	0.0
P06730	P19838	0.0
P06730	Q02535	0.0
P06730	P50553	0.0
P06730	Q15561	0.0
P06730	Q08945	0.0
P06730	Q01196	0.0
P06730	Q92908	0.0
P06730	P40426	0.0
P06730	Q15306	0.0
P06730	Q02962	0.0
P06730	Q9Y2Y9	0.0
P06730	P28702	0.0
P06730	P56693	0.0
P06730	P11473	0.0
P06730	P17535	0.0
P06730	P51692	0.0
P06730	P20749	0.0
