phos	tf	dist
O15530	P18146	0.000267497707770532
O15530	Q12772	2.1705893647710414e-06
O15530	P05412	2.0437756384040716e-05
O15530	Q5VTD9	0.0
O15530	O14867	0.0
O15530	O14770	0.0
O15530	Q92786	0.0
O15530	P55347	0.0
O15530	Q9NQB0	0.0002971096538050516
O15530	P04637	0.0024045894709399354
P35968	P31269	0.0
P35968	Q13330	0.0
P35968	P08151	0.0
P35968	O15516	0.0
P35968	Q15233	0.0
P35968	P84022	0.0
P35968	Q8TAQ2	0.0
P35968	P23511	0.0
P35968	P21675	0.0
P35968	Q13568	0.0
P35968	O75626	0.0
P35968	P10914	0.0
P35968	P18848	0.0
P35968	Q14653	0.0
P35968	P41182	0.0
P35968	P26367	0.0
P35968	P15407	0.0
P35968	P25490	0.0
P35968	Q99612	0.0
P35968	P10244	0.0
P35968	P49711	0.0
P35968	P20823	0.0
P35968	Q9UIS9	0.0
P35968	P37231	0.0
P35968	P22736	0.0
P35968	P06401	0.0
P35968	P08047	0.0
P35968	Q06546	0.0
P35968	P15923	0.0
P35968	O00716	0.0
P35968	Q13761	0.0
P35968	P52630	0.0
P35968	Q14469	0.0
P35968	Q9Y618	0.0
P35968	O75444	0.0
P35968	P17861	0.0
P35968	P49715	0.0
P35968	O43524	0.0
P35968	P23771	0.0
P35968	P40763	0.0
P35968	P42224	0.0
P35968	Q96AV8	0.0
P35968	Q03164	0.0
P35968	O75461	0.0
P35968	P25963	0.0
P35968	Q01201	0.0
P35968	O00327	0.0
P35968	P15172	0.0
P35968	Q9UL17	0.0
P35968	P15976	0.0
P35968	P98177	0.0
P35968	P23246	0.0
P35968	Q01094	0.0
P35968	P01100	0.0
P35968	P35638	0.0
P35968	Q06710	0.0
P35968	Q00613	0.0
P35968	O75469	0.0
P35968	P10071	0.0
P35968	Q02078	0.0
P35968	P01106	0.0
P35968	P36956	0.0
P35968	P20226	0.0
P35968	Q02447	0.0
P35968	P04150	0.0
P35968	Q9Y6Q9	0.0
P35968	O75376	0.0
P35968	P17275	0.0
P35968	Q92985	0.0
P35968	Q16236	0.0
P35968	P48431	0.0
P35968	Q9UBC3	0.0
P35968	P25208	0.0
P35968	P17676	0.0
P35968	P10242	0.0
P35968	Q13562	0.0
P35968	P18846	0.0
P35968	O15350	0.0
P35968	O94916	0.0
P35968	Q15796	0.0
P35968	Q04206	0.0
P35968	Q08050	0.0
P35968	Q99801	0.0
P35968	P14859	0.0
P35968	Q9UKL0	0.0
P35968	P04198	0.0
P35968	P18847	0.0
P35968	Q99814	0.0
P35968	P10275	0.0
P35968	P27540	0.0
P35968	P67809	0.0
P35968	P16220	0.0
P35968	P32243	0.0
P35968	O60381	0.0
P35968	Q14526	0.0
P35968	P19838	0.0
P35968	Q02535	0.0
P35968	Q16656	0.0
P35968	Q08945	0.0
P35968	Q01196	0.0
P35968	Q9UM63	0.0
P35968	Q02962	0.0
P35968	P11473	0.0
P35968	P17535	0.0
P35968	P51692	0.0
P35968	P20749	0.0
P35968	P10276	0.0
P35968	Q16665	0.0
P35968	Q15329	0.0
P35968	P26358	0.0
P35968	P03372	0.0
P35968	Q15596	0.0
P35968	O43474	0.0
P35968	Q9UGL1	0.0
P35968	Q01543	0.0
P35968	Q15788	0.0
P35968	Q15672	0.0
P35968	Q92922	0.0
P35968	P17947	0.0
P35968	O75030	0.0
P35968	P48436	0.0
P35968	P22415	0.0
P35968	Q13485	0.0
P35968	Q9H3D4	0.0
P35968	Q00653	0.0
P35968	Q12778	0.0
P35968	Q02548	0.0
P35968	Q16254	0.0
P35968	Q9Y5W3	0.0
P35968	Q9BQA5	0.0
P35968	Q9UJU2	0.0
P35968	P35398	0.0
P35968	Q06330	0.0
P35968	Q14209	0.0
P35968	Q99856	0.0
P35968	Q04864	0.0
P35968	P15336	0.0
P35968	P42229	0.0
P35968	P11831	0.0
P35968	Q07869	0.0
P35968	Q13950	0.0
P35968	P18146	0.0
P35968	Q12772	0.0
P35968	P05412	0.0
P35968	Q5VTD9	0.0
P35968	O14867	0.0
P35968	O14770	0.0
P35968	Q92786	0.0
P35968	P55347	0.0
P35968	Q9NQB0	0.0
P35968	P04637	0.0
P06730	P31269	0.0
P06730	Q13330	0.0
P06730	P08151	0.0
P06730	O15516	0.0
P06730	Q15233	0.0
P06730	P84022	0.0
P06730	Q8TAQ2	0.0
P06730	P23511	0.0
P06730	P21675	0.0
P06730	Q13568	0.0
P06730	O75626	0.0
P06730	P10914	0.0
P06730	P18848	0.0
P06730	Q14653	0.0
P06730	P41182	0.0
P06730	P26367	0.0
P06730	P15407	0.0
P06730	P25490	0.0
P06730	Q99612	0.0
P06730	P10244	0.0
P06730	P49711	0.0
P06730	P20823	0.0
P06730	Q9UIS9	0.0
P06730	P37231	0.0
P06730	P22736	0.0
P06730	P06401	0.0
P06730	P08047	0.0
P06730	Q06546	0.0
P06730	P15923	0.0
P06730	O00716	0.0
P06730	Q13761	0.0
P06730	P52630	0.0
P06730	Q14469	0.0
P06730	Q9Y618	0.0
P06730	O75444	0.0
P06730	P17861	0.0
P06730	P49715	0.0
P06730	O43524	0.0
P06730	P23771	0.0
P06730	P40763	0.0
P06730	P42224	0.0
P06730	Q96AV8	0.0
P06730	Q03164	0.0
P06730	O75461	0.0
P06730	P25963	0.0
P06730	Q01201	0.0
P06730	O00327	0.0
P06730	P15172	0.0
P06730	Q9UL17	0.0
P06730	P15976	0.0
P06730	P98177	0.0
P06730	P23246	0.0
P06730	Q01094	0.0
P06730	P01100	0.0
P06730	P35638	0.0
P06730	Q06710	0.0
P06730	Q00613	0.0
P06730	O75469	0.0
P06730	P10071	0.0
P06730	Q02078	0.0
P06730	P01106	0.0
P06730	P36956	0.0
P06730	P20226	0.0
P06730	Q02447	0.0
P06730	P04150	0.0
P06730	Q9Y6Q9	0.0
P06730	O75376	0.0
P06730	P17275	0.0
P06730	Q92985	0.0
P06730	Q16236	0.0
P06730	P48431	0.0
P06730	Q9UBC3	0.0
P06730	P25208	0.0
P06730	P17676	0.0
P06730	P10242	0.0
P06730	Q13562	0.0
P06730	P18846	0.0
P06730	O15350	0.0
P06730	O94916	0.0
P06730	Q15796	0.0
P06730	Q04206	0.0
P06730	Q08050	0.0
P06730	Q99801	0.0
P06730	P14859	0.0
P06730	Q9UKL0	0.0
P06730	P04198	0.0
P06730	P18847	0.0
P06730	Q99814	0.0
P06730	P10275	0.0
P06730	P27540	0.0
P06730	P67809	0.0
P06730	P16220	0.0
P06730	P32243	0.0
P06730	O60381	0.0
P06730	Q14526	0.0
P06730	P19838	0.0
P06730	Q02535	0.0
P06730	Q16656	0.0
P06730	Q08945	0.0
P06730	Q01196	0.0
P06730	Q9UM63	0.0
P06730	Q02962	0.0
P06730	P11473	0.0
P06730	P17535	0.0
P06730	P51692	0.0
P06730	P20749	0.0
P06730	P10276	0.0
P06730	Q16665	0.0
P06730	Q15329	0.0
P06730	P26358	0.0
P06730	P03372	0.0
P06730	Q15596	0.0
P06730	O43474	0.0
P06730	Q9UGL1	0.0
P06730	Q01543	0.0
P06730	Q15788	0.0
P06730	Q15672	0.0
P06730	Q92922	0.0
P06730	P17947	0.0
P06730	O75030	0.0
P06730	P48436	0.0
P06730	P22415	0.0
P06730	Q13485	0.0
P06730	Q9H3D4	0.0
P06730	Q00653	0.0
P06730	Q12778	0.0
P06730	Q02548	0.0
P06730	Q16254	0.0
P06730	Q9Y5W3	0.0
P06730	Q9BQA5	0.0
P06730	Q9UJU2	0.0
P06730	P35398	0.0
P06730	Q06330	0.0
P06730	Q14209	0.0
P06730	Q99856	0.0
P06730	Q04864	0.0
P06730	P15336	0.0
P06730	P42229	0.0
P06730	P11831	0.0
P06730	Q07869	0.0
P06730	Q13950	0.0
P06730	P18146	0.0
P06730	Q12772	0.0
P06730	P05412	0.0
P06730	Q5VTD9	0.0
P06730	O14867	0.0
P06730	O14770	0.0
P06730	Q92786	0.0
P06730	P55347	0.0
P06730	Q9NQB0	0.0
P06730	P04637	0.0
P23443	P31269	0.0
P23443	Q13330	0.0
P23443	P08151	0.0
P23443	O15516	0.0
P23443	Q15233	0.0
P23443	P84022	1.0933531159012128e-06
P23443	Q8TAQ2	8.239989472136492e-06
P23443	P23511	7.018420700119156e-05
P23443	P21675	0.0
P23443	Q13568	7.018420700119156e-05
P23443	O75626	7.450167795985333e-05
P23443	P10914	1.4938864938484539e-06
P23443	P18848	1.9968519836867385e-05
P23443	Q14653	0.0
P23443	P41182	7.397047217393927e-05
P23443	P26367	0.0
P23443	P15407	6.312406858976824e-06
P23443	P25490	2.1246640140359943e-05
P23443	Q99612	0.0
P23443	P10244	6.876262075166626e-06
P23443	P49711	0.0
P23443	P20823	1.2056575299212885e-06
P23443	Q9UIS9	0.0
P23443	P37231	6.315286681423348e-06
P23443	P22736	0.0
P23443	P06401	7.087983594609827e-07
P23443	P08047	3.9844310707986554e-05
P23443	Q06546	8.766006923001862e-06
P23443	P15923	1.197819184746019e-07
P23443	O00716	2.1246640140359943e-05
P23443	Q13761	0.0
P23443	P52630	0.0
P23443	Q14469	6.803203091619925e-07
P23443	Q9Y618	4.191571230949251e-06
P23443	O75444	0.0
P23443	P17861	8.147163890237624e-07
P23443	P49715	1.7869700603296375e-06
P23443	O43524	0.00016801154341708184
P23443	P23771	2.005071374103329e-06
P23443	P40763	6.286418336214095e-05
P23443	P42224	2.513974192912941e-05
P23443	Q96AV8	0.0
P23443	Q03164	0.0
P23443	O75461	0.0
P23443	P25963	1.3989819560734084e-06
P23443	Q01201	4.199854977831678e-06
P23443	O00327	3.0166568216217914e-08
P23443	P15172	6.795252192025693e-07
P23443	Q9UL17	7.592388380358578e-07
P23443	P15976	7.626572006663349e-07
P23443	P98177	1.8830824819201378e-05
P23443	P23246	0.0
P23443	Q01094	0.0002605017209064613
P23443	P01100	8.785372735018792e-06
P23443	P35638	8.56371557992901e-06
P23443	Q06710	6.803203091619925e-07
P23443	Q00613	1.6878082987995394e-06
P23443	O75469	4.179182518497332e-06
P23443	P10071	1.6878082987995394e-06
P23443	Q02078	0.0
P23443	P01106	0.0004978374281253778
P23443	P36956	7.592388380358578e-07
P23443	P20226	1.9314514998513234e-05
P23443	Q02447	0.0
P23443	P04150	0.00013052879593443954
P23443	Q9Y6Q9	7.786477836668077e-06
P23443	O75376	1.2388712451918948e-08
P23443	P17275	4.317470958661777e-06
P23443	Q92985	0.0
P23443	Q16236	1.275027123255669e-06
P23443	P48431	7.0622707636091175e-06
P23443	Q9UBC3	0.0
P23443	P25208	7.018420700119156e-05
P23443	P17676	8.766006923001862e-06
P23443	P10242	6.2994353282678755e-06
P23443	Q13562	0.0
P23443	P18846	0.0
P23443	O15350	0.0002450186564979546
P23443	O94916	1.1369525383149665e-05
P23443	Q15796	2.709801121420702e-06
P23443	Q04206	2.0355110377417317e-05
P23443	Q08050	8.214086719950501e-07
P23443	Q99801	1.551721600791379e-05
P23443	P14859	2.27306217208208e-06
P23443	Q9UKL0	0.0
P23443	P04198	0.0
P23443	P18847	7.375385170315761e-05
P23443	Q99814	0.0
P23443	P10275	0.0005880831364966272
P23443	P27540	9.43643936021629e-06
P23443	P67809	1.0933531159012128e-06
P23443	P16220	1.5208841883452241e-05
P23443	P32243	0.0
P23443	O60381	0.0
P23443	Q14526	8.981618488990479e-05
P23443	P19838	2.317871899311408e-05
P23443	Q02535	2.7024445889861205e-07
P23443	Q16656	1.0933531159012128e-06
P23443	Q08945	0.0
P23443	Q01196	5.228634260686189e-05
P23443	Q9UM63	7.018420700119156e-05
P23443	Q02962	6.181497713966137e-08
P23443	P11473	7.018420700119156e-05
P23443	P17535	1.5210099040354761e-06
P23443	P51692	1.9594471273067795e-07
P23443	P20749	0.0
P23443	P10276	1.456930899617486e-07
P23443	Q16665	3.72586905376733e-05
P23443	Q15329	0.0
P23443	P26358	9.260111743708758e-05
P23443	P03372	3.418601171486436e-06
P23443	Q15596	0.0
P23443	O43474	8.49665347715911e-06
P23443	Q9UGL1	3.0423558590423427e-06
P23443	Q01543	0.0
P23443	Q15788	0.0
P23443	Q15672	0.0
P23443	Q92922	1.0933531159012128e-06
P23443	P17947	5.150746117854476e-06
P23443	O75030	0.0
P23443	P48436	6.181497713966137e-08
P23443	P22415	8.56371557992901e-06
P23443	Q13485	0.0
P23443	Q9H3D4	0.004066810733332328
P23443	Q00653	2.443641333993285e-07
P23443	Q12778	5.152138894495144e-05
P23443	Q02548	0.0
P23443	Q16254	1.117708478292443e-06
P23443	Q9Y5W3	0.0
P23443	Q9BQA5	0.0
P23443	Q9UJU2	1.7586826172914828e-06
P23443	P35398	0.0
P23443	Q06330	3.6831953099629285e-09
P23443	Q14209	2.1246640140359943e-05
P23443	Q99856	7.018420700119156e-05
P23443	Q04864	0.0
P23443	P15336	7.943894198234353e-06
P23443	P42229	3.0351223959138288e-05
P23443	P11831	0.0
P23443	Q07869	0.0
P23443	Q13950	1.117708478292443e-06
P23443	P18146	4.557034795610981e-06
P23443	Q12772	1.0108120816901578e-05
P23443	P05412	2.4983929104280905e-05
P23443	Q5VTD9	0.0
P23443	O14867	0.0
P23443	O14770	0.0
P23443	Q92786	0.0
P23443	P55347	0.0
P23443	Q9NQB0	2.0185323961067076e-05
P23443	P04637	0.012089262632886467
P29474	P31269	0.0
P29474	Q13330	0.0
P29474	P08151	0.0
P29474	O15516	0.0
P29474	Q15233	0.0
P29474	P84022	0.0
P29474	Q8TAQ2	0.0
P29474	P23511	0.0
P29474	P21675	0.0
P29474	Q13568	0.0
P29474	O75626	0.0
P29474	P10914	0.0
P29474	P18848	0.0
P29474	Q14653	0.0
P29474	P41182	0.0
P29474	P26367	0.0
P29474	P15407	0.0
P29474	P25490	0.0
P29474	Q99612	0.0
P29474	P10244	0.0
P29474	P49711	0.0
P29474	P20823	0.0
P29474	Q9UIS9	0.0
P29474	P37231	0.0
P29474	P22736	0.0
P29474	P06401	0.0
P29474	P08047	0.0
P29474	Q06546	0.0
P29474	P15923	0.0
P29474	O00716	0.0
P29474	Q13761	0.0
P29474	P52630	0.0
P29474	Q14469	0.0
P29474	Q9Y618	0.0
P29474	O75444	0.0
P29474	P17861	0.0
P29474	P49715	0.0
P29474	O43524	0.0
P29474	P23771	0.0
P29474	P40763	0.0
P29474	P42224	0.0
P29474	Q96AV8	0.0
P29474	Q03164	0.0
P29474	O75461	0.0
P29474	P25963	0.0
P29474	Q01201	0.0
P29474	O00327	0.0
P29474	P15172	0.0
P29474	Q9UL17	0.0
P29474	P15976	0.0
P29474	P98177	0.0
P29474	P23246	0.0
P29474	Q01094	0.0
P29474	P01100	0.0
P29474	P35638	0.0
P29474	Q06710	0.0
P29474	Q00613	0.0
P29474	O75469	0.0
P29474	P10071	0.0
P29474	Q02078	0.0
P29474	P01106	0.0
P29474	P36956	0.0
P29474	P20226	0.0
P29474	Q02447	0.0
P29474	P04150	0.0
P29474	Q9Y6Q9	0.0
P29474	O75376	0.0
P29474	P17275	0.0
P29474	Q92985	0.0
P29474	Q16236	0.0
P29474	P48431	0.0
P29474	Q9UBC3	0.0
P29474	P25208	0.0
P29474	P17676	0.0
P29474	P10242	0.0
P29474	Q13562	0.0
P29474	P18846	0.0
P29474	O15350	0.0
P29474	O94916	0.0
P29474	Q15796	0.0
P29474	Q04206	0.0
P29474	Q08050	0.0
P29474	Q99801	0.0
P29474	P14859	0.0
P29474	Q9UKL0	0.0
P29474	P04198	0.0
P29474	P18847	0.0
P29474	Q99814	0.0
P29474	P10275	0.0
P29474	P27540	0.0
P29474	P67809	0.0
P29474	P16220	0.0
P29474	P32243	0.0
P29474	O60381	0.0
P29474	Q14526	0.0
P29474	P19838	0.0
P29474	Q02535	0.0
P29474	Q16656	0.0
P29474	Q08945	0.0
P29474	Q01196	0.0
P29474	Q9UM63	0.0
P29474	Q02962	0.0
P29474	P11473	0.0
P29474	P17535	0.0
P29474	P51692	0.0
P29474	P20749	0.0
P29474	P10276	0.0
P29474	Q16665	0.0
P29474	Q15329	0.0
P29474	P26358	0.0
P29474	P03372	0.0
P29474	Q15596	0.0
P29474	O43474	0.0
P29474	Q9UGL1	0.0
P29474	Q01543	0.0
P29474	Q15788	0.0
P29474	Q15672	0.0
P29474	Q92922	0.0
P29474	P17947	0.0
P29474	O75030	0.0
P29474	P48436	0.0
P29474	P22415	0.0
P29474	Q13485	0.0
P29474	Q9H3D4	0.0
P29474	Q00653	0.0
P29474	Q12778	0.0
P29474	Q02548	0.0
P29474	Q16254	0.0
P29474	Q9Y5W3	0.0
P29474	Q9BQA5	0.0
P29474	Q9UJU2	0.0
P29474	P35398	0.0
P29474	Q06330	0.0
P29474	Q14209	0.0
P29474	Q99856	0.0
P29474	Q04864	0.0
P29474	P15336	0.0
P29474	P42229	0.0
P29474	P11831	0.0
P29474	Q07869	0.0
P29474	Q13950	0.0
P29474	P18146	0.0
P29474	Q12772	0.0
P29474	P05412	0.0
P29474	Q5VTD9	0.0
P29474	O14867	0.0
P29474	O14770	0.0
P29474	Q92786	0.0
P29474	P55347	0.0
P29474	Q9NQB0	0.0
P29474	P04637	0.0
O14733	P31269	0.0
O14733	Q13330	0.0
O14733	P08151	0.0
O14733	O15516	0.0
O14733	Q15233	0.0
O14733	P84022	1.3239068486741633e-06
O14733	Q8TAQ2	3.442555306049867e-05
O14733	P23511	4.368521185634895e-06
O14733	P21675	0.0
O14733	Q13568	4.368521185634895e-06
O14733	O75626	1.6490962518980073e-05
O14733	P10914	0.00031116302694626416
O14733	P18848	0.00024257355217125335
O14733	Q14653	0.0
O14733	P41182	4.887069804009016e-06
O14733	P26367	0.0
O14733	P15407	4.590118084094896e-06
O14733	P25490	1.3877640633592969e-05
O14733	Q99612	0.0
O14733	P10244	4.3970152379564845e-06
O14733	P49711	0.0
O14733	P20823	3.350065051029862e-05
O14733	Q9UIS9	0.0
O14733	P37231	1.637492108155713e-05
O14733	P22736	0.0
O14733	P06401	5.48195018026092e-06
O14733	P08047	0.005123772255157604
O14733	Q06546	8.170677861393198e-06
O14733	P15923	3.3034917580533824e-07
O14733	O00716	1.3877640633592969e-05
O14733	Q13761	0.0
O14733	P52630	0.0
O14733	Q14469	5.143254727452541e-08
O14733	Q9Y618	1.0851377187883612e-05
O14733	O75444	0.0
O14733	P17861	8.531288954237824e-07
O14733	P49715	2.482668357675471e-06
O14733	O43524	0.00011303737758661625
O14733	P23771	1.3766341032808752e-05
O14733	P40763	0.00017714007874923408
O14733	P42224	0.005186783472758313
O14733	Q96AV8	0.0
O14733	Q03164	0.0
O14733	O75461	0.0
O14733	P25963	8.017954238671446e-06
O14733	Q01201	3.443714795539335e-05
O14733	O00327	1.8778103405233949e-07
O14733	P15172	3.3680836755162744e-06
O14733	Q9UL17	9.809337827863332e-05
O14733	P15976	2.079517918647588e-06
O14733	P98177	9.550049413273492e-05
O14733	P23246	0.0
O14733	Q01094	0.00016687376282054572
O14733	P01100	2.153567436355269e-05
O14733	P35638	2.0234690186380622e-05
O14733	Q06710	5.143254727452541e-08
O14733	Q00613	1.832470997291153e-07
O14733	O75469	1.0778448249422092e-05
O14733	P10071	1.832470997291153e-07
O14733	Q02078	0.0
O14733	P01106	0.00039637059542553646
O14733	P36956	9.809337827863332e-05
O14733	P20226	9.59604276683513e-05
O14733	Q02447	0.0
O14733	P04150	8.022414061459609e-06
O14733	Q9Y6Q9	5.309684473245046e-06
O14733	O75376	7.292893846152119e-08
O14733	P17275	1.212244133334518e-05
O14733	Q92985	0.0
O14733	Q16236	3.360455877690627e-05
O14733	P48431	3.302884457189364e-05
O14733	Q9UBC3	0.0
O14733	P25208	4.368521185634895e-06
O14733	P17676	8.170677861393198e-06
O14733	P10242	4.504857696001558e-05
O14733	Q13562	0.0
O14733	P18846	0.0
O14733	O15350	0.0018887923926691472
O14733	O94916	0.001535340899733493
O14733	Q15796	2.9462313400420394e-07
O14733	Q04206	0.00020880981243660225
O14733	Q08050	6.897906653464153e-06
O14733	Q99801	1.8927047928767385e-06
O14733	P14859	5.3836299813022085e-06
O14733	Q9UKL0	0.0
O14733	P04198	0.0
O14733	P18847	6.83603580607682e-06
O14733	Q99814	0.0
O14733	P10275	7.202379846763244e-05
O14733	P27540	0.0003464207042163865
O14733	P67809	1.3239068486741633e-06
O14733	P16220	1.1077513172498833e-05
O14733	P32243	0.0
O14733	O60381	0.0
O14733	Q14526	1.1047580276952661e-05
O14733	P19838	0.00029335926172048343
O14733	Q02535	7.525667858698426e-07
O14733	Q16656	1.3239068486741633e-06
O14733	Q08945	0.0
O14733	Q01196	1.6135901017565578e-05
O14733	Q9UM63	4.368521185634895e-06
O14733	Q02962	4.583830901134741e-09
O14733	P11473	4.368521185634895e-06
O14733	P17535	3.5306320472312057e-06
O14733	P51692	4.198437884847069e-05
O14733	P20749	0.0
O14733	P10276	4.4510345554221466e-07
O14733	Q16665	0.0003866694005611703
O14733	Q15329	0.0
O14733	P26358	2.749556826705198e-05
O14733	P03372	1.05210246404672e-05
O14733	Q15596	0.0
O14733	O43474	2.2900889582767273e-05
O14733	Q9UGL1	5.316343198591567e-05
O14733	Q01543	0.0
O14733	Q15788	0.0
O14733	Q15672	0.0
O14733	Q92922	1.3239068486741633e-06
O14733	P17947	1.4163529546072715e-05
O14733	O75030	0.0
O14733	P48436	4.583830901134741e-09
O14733	P22415	2.0234690186380622e-05
O14733	Q13485	0.0
O14733	Q9H3D4	0.0015433541058408658
O14733	Q00653	2.871956316644891e-07
O14733	Q12778	0.00013287275334240836
O14733	Q02548	0.0
O14733	Q16254	9.795209610840754e-07
O14733	Q9Y5W3	0.0
O14733	Q9BQA5	0.0
O14733	Q9UJU2	1.0297582860264333e-06
O14733	P35398	0.0
O14733	Q06330	2.1763039989754164e-08
O14733	Q14209	1.3877640633592969e-05
O14733	Q99856	4.368521185634895e-06
O14733	Q04864	0.0
O14733	P15336	5.526348506743972e-06
O14733	P42229	0.005132026887015635
O14733	P11831	0.0
O14733	Q07869	0.0
O14733	Q13950	9.795209610840754e-07
O14733	P18146	1.2783139684955856e-05
O14733	Q12772	2.3944858573502688e-05
O14733	P05412	0.005086701568757806
O14733	Q5VTD9	0.0
O14733	O14867	0.0
O14733	O14770	0.0
O14733	Q92786	0.0
O14733	P55347	0.0
O14733	Q9NQB0	0.00010510130836869822
O14733	P04637	0.0007576082857714315
P42224	P31269	0.0
P42224	Q13330	0.0
P42224	P08151	0.0
P42224	O15516	0.0
P42224	Q15233	0.0
P42224	P84022	2.2660259321757814e-06
P42224	Q8TAQ2	3.107474884824664e-05
P42224	P23511	2.367722068089612e-05
P42224	P21675	0.0
P42224	Q13568	2.367722068089612e-05
P42224	O75626	8.964310722361228e-05
P42224	P10914	0.00605065545419135
P42224	P18848	4.615186482972311e-05
P42224	Q14653	0.0
P42224	P41182	2.588114413079094e-05
P42224	P26367	0.0
P42224	P15407	4.415196309182107e-05
P42224	P25490	3.984609259693284e-05
P42224	Q99612	0.0
