phos	tf	dist
P15498	P48443	1.542123452967167e-06
P15498	P04150	5.648603043889831e-05
P15498	P10243	4.4156164870205454e-08
P15498	P24468	2.2280648862589222e-05
P15498	Q9Y6Q9	7.401909914695994e-05
P15498	O75376	9.933904857433876e-06
P15498	P17275	4.744388029839329e-05
P15498	Q13351	6.23151700475344e-06
P15498	Q92985	6.557552067067396e-05
P15498	Q16236	6.335891135161703e-05
P15498	P48431	1.4005917050400157e-05
P15498	Q9UBC3	5.887488649360727e-08
P15498	P25208	1.039178805684248e-06
P15498	P17676	0.000108117495263002
P15498	P10242	1.926363269934095e-05
P15498	P14316	3.962467991430929e-05
P15498	P23769	3.504537567677747e-06
P15498	Q03181	1.1192482556225055e-05
P15498	P28324	5.202538972688028e-06
P15498	Q13562	0.0
P15498	P17544	0.0
P15498	Q05215	2.0276100424474855e-05
P15498	P18846	3.412947541623002e-05
P15498	O15350	7.591272684786795e-05
P15498	O94916	8.724653628890173e-05
P15498	Q15796	0.0001751060016695102
P15498	Q04206	0.00022077875418365575
P15498	Q08050	1.3470043903954682e-05
P15498	Q99801	1.1462406251345166e-05
P15498	P10589	3.0469930275976127e-06
P15498	P36402	6.851822121085374e-06
P15498	P15036	2.1570633375539203e-07
P15498	P14859	0.00047074520836191307
P15498	Q9UKL0	0.0
P15498	P04198	0.0
P15498	P18847	8.265050138527415e-06
P15498	Q15562	2.2135649344745912e-06
P15498	Q99814	4.864420896308328e-07
P15498	P17542	1.1804416250805428e-05
P15498	P10275	0.00041426700265408784
P15498	P27540	5.32977907734403e-05
P15498	P67809	7.041782134231324e-06
P15498	P13631	7.76556291527637e-06
P15498	P35680	0.0
P15498	P53567	4.984522807548369e-07
P15498	P16220	5.129684470903889e-05
P15498	Q9UH73	0.0
P15498	P32243	8.677969519292924e-06
P15498	Q13127	0.0
P15498	O60381	1.9908107617517087e-06
P15498	Q14526	3.906798548689901e-06
P15498	Q92731	5.780626206721823e-06
P15498	P55317	5.1379067866335385e-06
P15498	P19838	0.0002642916300219969
P15498	Q02535	7.361727376998926e-06
P15498	P50553	3.5785339787821374e-07
P15498	Q16656	2.29512593655586e-06
P15498	Q15561	2.2135649344745912e-06
P15498	Q08945	7.174173504025074e-07
P15498	Q01196	0.0005454934372913358
P15498	Q92908	6.296807451759403e-07
P15498	P40426	0.0
P15498	Q15306	3.2241854462150546e-07
P15498	Q9UM63	1.039178805684248e-06
P15498	Q02962	4.554334174497599e-06
P15498	Q9Y2Y9	0.0
P15498	P28702	4.077093023526774e-05
P15498	P56693	0.0
P15498	P11473	7.261923622269521e-06
P15498	P17535	9.536283513927463e-05
P15498	P51692	0.0019589239193716626
P15498	P20749	1.6932321022940737e-05
P15498	P78545	8.69024565978437e-06
P15498	Q70SY1	0.0
P15498	Q9NPC7	8.369549684226348e-07
P15498	P10276	2.776193176350762e-05
P15498	Q16665	0.00019460663314336204
P15498	Q15329	5.286436377903081e-07
P15498	P26358	5.249269637917161e-05
P15498	P03372	0.0003032552355605252
P15498	Q15596	4.097927832876228e-06
P15498	O43474	4.911348925140719e-05
P15498	Q9UGL1	2.7328679101283e-06
P15498	Q01543	1.5783645903617044e-05
P15498	Q15788	8.863753105801332e-05
P15498	P61244	6.866828397761524e-06
P15498	Q15672	9.699766877174331e-05
P15498	P10826	6.878285647951508e-06
P15498	Q92922	2.7024821666721252e-05
P15498	P56270	2.1096954486055717e-06
P15498	P17947	0.02850561445250729
P15498	P17028	3.5333312480094753e-07
P15498	O75030	9.790235537222196e-05
P15498	P48436	3.2000581637268873e-06
P15498	P22415	7.4428147736985195e-06
P15498	Q14186	4.70981799626717e-06
P15498	Q13485	0.00021153628503748593
P15498	Q9H3D4	8.567698789784232e-06
P15498	Q14934	9.597158784661498e-05
P15498	Q99583	4.904436840840972e-07
P15498	Q00653	5.3147581785525454e-05
P15498	Q12778	0.00010158380140065816
P15498	Q02548	0.0
P15498	Q16254	7.881633491150726e-06
P15498	Q9Y5W3	0.0
P15498	Q9BQA5	4.78098385429573e-07
P15498	P09629	0.0
P15498	Q9UJU2	3.819925990247998e-05
P15498	P15408	4.76810930307773e-05
P15498	P09086	0.0
P15498	P35398	8.7347270029916e-05
P15498	P28347	2.2135649344745912e-06
P15498	P08651	3.210205100958211e-07
P15498	P58012	9.324910439700643e-08
P15498	Q06330	6.363165197482095e-05
P15498	Q14209	2.5054395047875047e-06
P15498	Q99856	1.039178805684248e-06
P15498	Q04864	5.723558179952532e-05
P15498	Q99717	5.082146623501879e-06
P15498	Q96BA8	0.0
P15498	P15336	0.0002167814421720252
P15498	Q9Y5Q3	3.3640885762117055e-06
P15498	P15884	5.623372638069714e-05
P15498	P41235	4.338200196692338e-06
P15498	P42229	0.0030033079365327105
P15498	P11831	9.443071798564545e-05
P15498	Q07869	9.997058853511679e-05
P15498	Q13950	5.386581604397759e-05
P15498	O95863	2.5874347589880384e-05
P15498	P18146	8.153000624106898e-05
P15498	Q12772	9.013874732192217e-05
P15498	O00482	1.4057492087842764e-07
P15498	Q03060	0.0
P15498	Q16621	3.583522269752443e-06
P15498	Q13422	0.0007301976670704694
P15498	P05412	0.0020584906429522154
P15498	P19544	2.7634945110675233e-07
P15498	Q5VTD9	0.0
P15498	P05549	5.113632630871364e-07
P15498	P14921	2.5299070284412845e-05
P15498	O14867	0.0
P15498	O14770	0.0
P15498	Q92786	0.0
P15498	P49716	0.0
P15498	P08235	2.353269038770864e-06
P15498	P55347	0.0
P15498	Q01892	4.906787456699865e-07
P15498	Q9NQB0	6.866747004117842e-05
P15498	Q12968	5.249668602788886e-06
P15498	P04637	0.00036373278391675233
P15498	Q13952	0.0
O15530	P31269	4.2066968723700484e-07
O15530	Q13330	0.0
O15530	P08151	0.001090152202434175
O15530	Q00978	9.821963947246254e-06
O15530	O15516	8.351344731952303e-08
O15530	Q13887	9.911144207043386e-05
O15530	Q15233	2.1822440315592488e-05
O15530	P84022	0.00027947774015957234
O15530	Q8TAQ2	4.4273904455068425e-05
O15530	P23511	2.5125335376939238e-06
O15530	P22670	0.0
O15530	P21675	0.0
O15530	Q92481	0.0
O15530	O00470	0.0
O15530	P19793	0.0003347876561230135
O15530	Q15797	6.946292231873077e-05
O15530	Q13568	1.499233782285328e-05
O15530	O75626	1.5845134295232268e-05
O15530	P10914	1.6698076561493522e-05
O15530	P18848	0.00022996091187025688
O15530	Q14653	0.00011752659690099464
O15530	Q02446	0.0
O15530	P41182	4.285605993104376e-05
O15530	P26367	5.766774153590907e-06
O15530	Q06413	4.5223296037563106e-05
O15530	P15407	1.721636287103928e-05
O15530	P55055	0.00011122135270899268
O15530	Q13469	2.5989329014915266e-05
O15530	P25490	9.813932295396957e-05
O15530	Q99612	0.0
O15530	Q01167	5.557721896288256e-06
O15530	P50539	6.928169925059942e-07
O15530	P10244	3.0344259610679466e-06
O15530	O60315	2.1100262014172953e-05
O15530	P49711	2.7428764220890186e-07
O15530	P20823	3.1163945955926295e-05
O15530	Q9UIS9	0.0
O15530	P17480	1.5552464406738484e-05
O15530	P37231	0.001964273198258622
O15530	P22736	0.0001047453903037414
O15530	P06401	3.323448903295991e-05
O15530	O75364	0.0
O15530	P08047	0.00019941377524267754
O15530	O95644	7.340887958145322e-05
O15530	Q06546	5.554179979891969e-05
O15530	O43889	0.0
O15530	Q13133	0.00010701969961130953
O15530	P15923	4.582944920760751e-05
O15530	Q99626	5.296880199565207e-06
O15530	Q12837	0.0
O15530	O00716	1.0827127082553778e-05
O15530	Q13761	4.398100686648455e-06
O15530	P52630	2.417813738569833e-05
O15530	Q14469	1.5350551929859523e-05
O15530	Q9Y618	8.21198790505995e-05
O15530	O75444	8.065150239180136e-05
O15530	P17861	1.2890488379148017e-05
O15530	P49715	1.9972853989235154e-05
O15530	P49116	5.057440298837992e-07
O15530	O43524	0.0072831205512306615
O15530	P23771	2.122481285436628e-05
O15530	Q96RI1	0.0001823300768036714
O15530	P40763	0.0008308781348538492
O15530	O15266	7.022184515932225e-07
O15530	P32519	6.267098129024768e-06
O15530	P42224	0.00025281893676730953
O15530	Q96AV8	0.0
O15530	Q03164	2.2142943781441793e-06
O15530	P35869	3.4671527608106793e-06
O15530	O75461	0.0
O15530	P25963	0.0003082600754225688
O15530	Q01201	5.547745620320634e-05
O15530	Q05066	7.334868884319621e-06
O15530	P10070	2.309226483189285e-05
O15530	P10588	7.848943142706767e-05
O15530	O00327	2.8089647239380393e-05
O15530	P50549	1.2884939401349117e-06
O15530	P15172	0.0001329431319711879
O15530	Q9UL17	1.9550109713383833e-06
O15530	P37275	2.234262173749561e-06
O15530	P15976	4.846738486242758e-05
O15530	P98177	0.000232258631197248
O15530	P23246	8.729027598122518e-05
O15530	Q01094	8.252054968041096e-05
O15530	P01100	5.079437081491298e-05
O15530	P35638	1.3869638001109062e-05
O15530	P48382	8.148193147759e-06
O15530	P50458	0.0
O15530	Q06710	2.1086334687237825e-05
O15530	Q00613	0.0006884678218686895
O15530	O75469	4.743580277885626e-05
O15530	P19419	4.027866287709054e-05
O15530	P10827	3.606437889324626e-05
O15530	Q9Y261	1.3251725297803812e-05
O15530	Q01664	0.0
O15530	P10071	1.8426953530683458e-05
O15530	Q9Y5J3	7.4232960699170146e-06
O15530	Q02078	5.738483858974943e-05
O15530	P01106	0.0003276800209621671
O15530	P36956	0.00028431295945819415
O15530	P20226	1.3732167139787003e-05
O15530	Q02447	1.5552464406738484e-05
O15530	Q01860	0.00043361709969149076
O15530	P48443	4.766026639240945e-06
O15530	P04150	0.00023200575952809862
O15530	P10243	1.970854312858403e-06
O15530	P24468	0.00013268682695503429
O15530	Q9Y6Q9	0.0009078198131553663
O15530	O75376	6.130621247941737e-05
O15530	P17275	1.816909862823345e-05
O15530	Q13351	3.33764665487627e-06
O15530	Q92985	9.656928035552238e-05
O15530	Q16236	0.0003268560023495417
O15530	P48431	3.083088046231281e-05
O15530	Q9UBC3	2.6278057504778705e-06
O15530	P25208	2.5125335376939238e-06
O15530	P17676	3.74411517202214e-05
O15530	P10242	2.6771930732886586e-05
O15530	P14316	1.0693701587359913e-05
O15530	P23769	4.51270948741384e-05
O15530	Q03181	3.777217533032019e-05
O15530	P28324	1.042092135356378e-05
O15530	Q13562	0.0
O15530	P17544	0.0
O15530	Q05215	6.117342891366854e-06
O15530	P18846	1.301902836852647e-05
O15530	O15350	0.00026437319308927323
O15530	O94916	1.716496944753602e-05
O15530	Q15796	0.00016980137838167218
O15530	Q04206	0.0004890615677111544
O15530	Q08050	0.0007462437080793126
O15530	Q99801	6.966318775806206e-05
O15530	P10589	1.4381183106894176e-05
O15530	P36402	1.680876704118306e-05
O15530	P15036	5.995787461796088e-07
O15530	P14859	1.8644391370529304e-05
O15530	Q9UKL0	0.0
O15530	P04198	0.0
O15530	P18847	1.530616074644066e-05
O15530	Q15562	5.9353963432466475e-06
O15530	Q99814	3.0594975152192403e-07
O15530	P17542	0.00045034071177386026
O15530	P10275	0.0009825849862684307
O15530	P27540	1.6755829786627283e-05
O15530	P67809	0.0002639505850482494
O15530	P13631	1.8404140529649385e-05
O15530	P35680	0.0
O15530	P53567	1.8565177643491278e-07
O15530	P16220	0.0006923403169644387
O15530	Q9UH73	0.0
O15530	P32243	6.625751341833151e-06
O15530	Q13127	0.0
O15530	O60381	5.150614526098308e-06
O15530	Q14526	5.8618631337866045e-06
O15530	Q92731	1.7051125350624462e-05
O15530	P55317	4.990518924383211e-06
O15530	P19838	0.00038520449167729924
O15530	Q02535	9.431535264415688e-06
O15530	P50553	1.4217544783206557e-06
O15530	Q16656	4.130244273678256e-05
O15530	Q15561	5.9353963432466475e-06
O15530	Q08945	1.0120661657128297e-06
O15530	Q01196	3.442591964166708e-05
O15530	Q92908	6.556045791461622e-05
O15530	P40426	0.0
O15530	Q15306	1.4969652224408604e-06
O15530	Q9UM63	2.5125335376939238e-06
O15530	Q02962	5.823855209259095e-06
O15530	Q9Y2Y9	0.0
O15530	P28702	0.00013731540012257542
O15530	P56693	0.0
O15530	P11473	1.6487997126223444e-05
O15530	P17535	3.1256862582743196e-05
O15530	P51692	4.831118668967706e-05
O15530	P20749	9.015890552030021e-05
O15530	P78545	0.00011901315045357178
O15530	Q70SY1	0.0
O15530	Q9NPC7	1.1712343813745682e-07
O15530	P10276	8.579185135735115e-05
O15530	Q16665	0.00012240094357445953
O15530	Q15329	9.930527208073646e-07
O15530	P26358	6.36246932925826e-05
O15530	P03372	0.0008788512128811775
O15530	Q15596	1.187627748658022e-05
O15530	O43474	5.0876164849175386e-05
O15530	Q9UGL1	9.146020934957384e-07
O15530	Q01543	8.960731589902833e-05
O15530	Q15788	1.5552464406738484e-05
O15530	P61244	9.699895494775116e-06
O15530	Q15672	6.499987359874451e-05
O15530	P10826	1.6687072146357435e-05
O15530	Q92922	4.356074205049435e-05
O15530	P56270	8.831006327625058e-06
O15530	P17947	5.1682512765060634e-05
O15530	P17028	1.5766894981589945e-05
O15530	O75030	7.683862458008039e-05
O15530	P48436	1.9761152918618748e-06
O15530	P22415	8.199634845756599e-06
O15530	Q14186	5.026252059785597e-07
O15530	Q13485	7.795833081205489e-05
O15530	Q9H3D4	0.0002916269332865705
O15530	Q14934	0.0002398545372949731
O15530	Q99583	6.928169925059942e-07
O15530	Q00653	6.797450802812518e-05
O15530	Q12778	0.0010051018391713897
O15530	Q02548	0.0
O15530	Q16254	4.471747207813603e-06
O15530	Q9Y5W3	0.0
O15530	Q9BQA5	7.360874910270228e-07
O15530	P09629	0.0
O15530	Q9UJU2	4.3248958222168255e-05
O15530	P15408	1.5628197510987227e-05
O15530	P09086	0.0
O15530	P35398	7.697964172915552e-06
O15530	P28347	5.9353963432466475e-06
O15530	P08651	3.1183388196194414e-07
O15530	P58012	1.811254923702239e-07
O15530	Q06330	0.00010804747881537018
O15530	Q14209	9.165016595769887e-06
O15530	Q99856	2.5125335376939238e-06
O15530	Q04864	5.642387084899541e-05
O15530	Q99717	1.0080435436720804e-05
O15530	Q96BA8	0.0
O15530	P15336	0.0003838126988129123
O15530	Q9Y5Q3	8.033115375079752e-05
O15530	P15884	2.3219062495609154e-05
O15530	P41235	1.0891510560698463e-05
O15530	P42229	0.0001104633337351386
O15530	P11831	0.0001046284883342569
O15530	Q07869	5.373346096186197e-05
O15530	Q13950	7.544785305840045e-05
O15530	O95863	0.0005541525789179578
O15530	P18146	3.5442469608788566e-05
O15530	Q12772	1.8879767903483304e-05
O15530	O00482	4.0882122480329674e-07
O15530	Q03060	0.0
O15530	Q16621	2.2921334775319446e-06
O15530	Q13422	1.8715809417469867e-05
O15530	P05412	0.0002560606165939684
O15530	P19544	2.933958454560753e-05
O15530	Q5VTD9	0.0
O15530	P05549	9.718038692695412e-07
O15530	P14921	4.660159020339246e-05
O15530	O14867	0.0
O15530	O14770	0.0
O15530	Q92786	0.0
O15530	P49716	0.0
O15530	P08235	9.666641963889071e-06
O15530	P55347	0.0
O15530	Q01892	7.022184515932225e-07
O15530	Q9NQB0	3.528445782385669e-05
O15530	Q12968	4.925084731398794e-06
O15530	P04637	0.0008794016244708862
O15530	Q13952	0.0
P35968	P31269	2.419827256079352e-06
P35968	Q13330	0.0
P35968	P08151	1.1762419197869183e-05
P35968	Q00978	7.241724755526445e-06
P35968	O15516	2.2383473310008174e-08
P35968	Q13887	3.3446273795185584e-05
P35968	Q15233	1.9197258785998193e-06
P35968	P84022	0.00011600948409945927
P35968	Q8TAQ2	2.3977761275440057e-06
P35968	P23511	4.2901866782923953e-07
P35968	P22670	0.0
P35968	P21675	0.0
P35968	Q92481	0.0
P35968	O00470	0.0
P35968	P19793	0.00010665741597893022
P35968	Q15797	2.0849366903017262e-05
P35968	Q13568	3.5005463579863645e-06
P35968	O75626	4.922778012155e-06
P35968	P10914	9.709089012796684e-06
P35968	P18848	2.3822239419474273e-06
P35968	Q14653	9.275049444865608e-05
P35968	Q02446	0.0
P35968	P41182	7.086941190298474e-05
P35968	P26367	2.3155442613215795e-06
P35968	Q06413	4.414599153153219e-06
P35968	P15407	5.652258626162061e-06
P35968	P55055	5.8321863352745224e-06
P35968	Q13469	1.1402271413539381e-05
P35968	P25490	3.9168096895450075e-06
P35968	Q99612	0.0
P35968	Q01167	5.517138803090649e-07
P35968	P50539	2.3538453137201518e-07
P35968	P10244	6.616496734899014e-07
P35968	O60315	4.181219785803599e-06
P35968	P49711	8.608105866623791e-08
P35968	P20823	7.105705807993136e-06
P35968	Q9UIS9	0.0
P35968	P17480	1.1129096415653705e-06
P35968	P37231	4.166572127137969e-05
P35968	P22736	1.352060100761892e-05
P35968	P06401	2.4157658613863037e-06
P35968	O75364	0.0
P35968	P08047	1.7199552916695782e-05
P35968	O95644	2.217950911275577e-05
P35968	Q06546	1.1236217122856577e-06
P35968	O43889	0.0
P35968	Q13133	5.846154327753781e-06
P35968	P15923	3.9493538556394125e-05
P35968	Q99626	1.006009894639909e-06
P35968	Q12837	0.0
P35968	O00716	2.9480942626132903e-06
P35968	Q13761	1.4126884560681616e-05
P35968	P52630	3.261472755575707e-05
P35968	Q14469	2.8743330904108903e-06
P35968	Q9Y618	6.97295380294344e-06
P35968	O75444	6.664348169618693e-06
P35968	P17861	7.999872701044112e-07
P35968	P49715	1.9950273813963518e-06
P35968	P49116	2.03220809001248e-07
P35968	O43524	0.003419722625503385
P35968	P23771	5.892140801024283e-06
P35968	Q96RI1	2.1364796361341922e-05
P35968	P40763	0.0002789597197078549
P35968	O15266	3.69511544328661e-07
P35968	P32519	2.0317283299786235e-06
P35968	P42224	0.0002288790545248793
P35968	Q96AV8	0.0
P35968	Q03164	3.725111535750753e-07
P35968	P35869	1.0151496794654475e-06
P35968	O75461	0.0
P35968	P25963	5.9082702113737085e-05
P35968	Q01201	1.6245455884100365e-05
P35968	Q05066	5.910470628357291e-08
P35968	P10070	5.586469134733961e-06
P35968	P10588	2.6406802732105414e-05
P35968	O00327	9.19620440391672e-06
P35968	P50549	7.836018770950764e-08
P35968	P15172	3.8262090195375664e-05
P35968	Q9UL17	1.6859614580183877e-07
P35968	P37275	6.362098566388938e-07
P35968	P15976	2.4421581385672415e-06
P35968	P98177	1.1739973435840224e-05
P35968	P23246	7.679437680771292e-06
P35968	Q01094	1.7961805533699463e-05
P35968	P01100	1.2909091459672099e-05
P35968	P35638	2.086722124173074e-06
P35968	P48382	1.637649658451929e-06
P35968	P50458	0.0
P35968	Q06710	4.995226854058897e-06
P35968	Q00613	1.4399826754118041e-05
P35968	O75469	3.5410178214247254e-06
P35968	P19419	1.1237006953086154e-05
P35968	P10827	7.22190331807237e-06
P35968	Q9Y261	6.458373678062944e-07
P35968	Q01664	0.0
P35968	P10071	5.513605258412225e-06
P35968	Q9Y5J3	2.087775838900255e-06
P35968	Q02078	1.431608890471759e-05
P35968	P01106	0.00010535836232043412
P35968	P36956	7.325135105911517e-06
P35968	P20226	5.917802928363736e-07
P35968	Q02447	1.1129096415653705e-06
P35968	Q01860	2.760260600374089e-06
P35968	P48443	1.450450526468208e-06
P35968	P04150	2.0654890223985517e-05
P35968	P10243	2.6832469439188124e-08
P35968	P24468	8.630217163451203e-06
P35968	Q9Y6Q9	7.857669182724825e-05
P35968	O75376	3.154099544085932e-06
P35968	P17275	5.9505972112697465e-06
P35968	Q13351	6.47270081698895e-07
P35968	Q92985	2.2830325814575765e-05
P35968	Q16236	2.097321882746553e-05
P35968	P48431	6.634054860132576e-06
P35968	Q9UBC3	3.5776625918917496e-08
P35968	P25208	4.2901866782923953e-07
P35968	P17676	9.032200079981613e-06
P35968	P10242	6.2705664975815945e-06
P35968	P14316	4.039782178000858e-06
P35968	P23769	1.923058356422673e-06
P35968	Q03181	4.33514177567387e-06
P35968	P28324	4.168226492308134e-06
P35968	Q13562	0.0
P35968	P17544	0.0
P35968	Q05215	1.8482212368466263e-06
P35968	P18846	3.3877905271135626e-06
P35968	O15350	0.0001044123228254195
P35968	O94916	7.014661801653368e-06
P35968	Q15796	0.0001165570067122213
P35968	Q04206	0.0001296373486617014
P35968	Q08050	4.203426407903898e-06
P35968	Q99801	1.8831702710135045e-05
P35968	P10589	9.717102668240732e-07
P35968	P36402	3.5425028590967996e-06
P35968	P15036	6.042019393636756e-07
P35968	P14859	8.318782910418723e-05
P35968	Q9UKL0	0.0
P35968	P04198	0.0
P35968	P18847	1.2711074133762013e-06
P35968	Q15562	7.555477375166592e-07
P35968	Q99814	7.320940387524985e-08
P35968	P17542	5.288021381838675e-06
P35968	P10275	8.37924249336842e-05
P35968	P27540	5.831218832841922e-06
P35968	P67809	2.0551075408374804e-06
P35968	P13631	4.704478279662206e-06
P35968	P35680	0.0
P35968	P53567	6.525358303916669e-08
P35968	P16220	1.8221593931684694e-05
P35968	Q9UH73	0.0
P35968	P32243	3.228076121403492e-07
P35968	Q13127	0.0
P35968	O60381	3.194613859855131e-06
P35968	Q14526	1.3078796178213385e-06
P35968	Q92731	2.1162325587479435e-06
P35968	P55317	2.071435396733866e-06
P35968	P19838	0.00026213799681793203
P35968	Q02535	1.692329467161084e-06
P35968	P50553	1.58179746215671e-07
P35968	Q16656	1.1557836407943589e-06
P35968	Q15561	7.555477375166592e-07
P35968	Q08945	4.525784938565839e-07
P35968	Q01196	4.132160079959125e-06
P35968	Q92908	1.3775445868486187e-06
P35968	P40426	0.0
P35968	Q15306	1.1655847015421429e-07
P35968	Q9UM63	4.2901866782923953e-07
P35968	Q02962	9.886460968516396e-07
P35968	Q9Y2Y9	0.0
P35968	P28702	9.960942782405663e-06
P35968	P56693	0.0
P35968	P11473	3.820238632893041e-06
P35968	P17535	5.24410249064049e-06
P35968	P51692	0.00015868968940416057
P35968	P20749	1.1426871232355574e-05
P35968	P78545	3.824269508740913e-06
P35968	Q70SY1	0.0
P35968	Q9NPC7	5.677623499150364e-06
P35968	P10276	2.61111378053929e-05
P35968	Q16665	2.93059635160592e-05
P35968	Q15329	5.692353073062174e-07
P35968	P26358	6.639779943375262e-06
P35968	P03372	4.723864785450007e-05
P35968	Q15596	6.382697159449394e-07
P35968	O43474	4.949421116078059e-06
P35968	Q9UGL1	1.7907922030860485e-07
P35968	Q01543	2.8293961968603775e-05
P35968	Q15788	1.1129096415653705e-06
P35968	P61244	3.295863516615772e-06
P35968	Q15672	9.470482510078612e-06
P35968	P10826	3.6507485802294367e-06
P35968	Q92922	2.0571873638377825e-06
P35968	P56270	9.000742131017041e-07
P35968	P17947	1.0619885196430063e-05
P35968	P17028	2.1472463658909804e-07
P35968	O75030	3.244817506985355e-06
P35968	P48436	5.040178396402971e-07
P35968	P22415	1.5871215927807285e-06
P35968	Q14186	9.175264152435547e-07
P35968	Q13485	3.0256553302182164e-05
P35968	Q9H3D4	3.0039497859768605e-06
P35968	Q14934	6.366420872096914e-06
P35968	Q99583	2.3538453137201518e-07
P35968	Q00653	1.9644594159185204e-05
P35968	Q12778	2.2034898429375515e-05
P35968	Q02548	0.0
P35968	Q16254	1.8030968860135403e-06
P35968	Q9Y5W3	0.0
P35968	Q9BQA5	1.193393360820098e-07
P35968	P09629	0.0
P35968	Q9UJU2	1.541310320575161e-05
P35968	P15408	2.6217993066127977e-06
P35968	P09086	0.0
P35968	P35398	6.684280314585654e-07
P35968	P28347	7.555477375166592e-07
P35968	P08651	1.293881392833109e-07
P35968	P58012	9.794103062382052e-08
P35968	Q06330	1.0183592798565863e-05
P35968	Q14209	2.856893681577828e-06
P35968	Q99856	4.2901866782923953e-07
P35968	Q04864	1.5870244349923825e-05
P35968	Q99717	1.7741037196669844e-06
P35968	Q96BA8	0.0
P35968	P15336	2.5266807306295255e-05
P35968	Q9Y5Q3	6.53573541932066e-06
P35968	P15884	5.062118279589418e-06
P35968	P41235	1.4129974908547904e-05
P35968	P42229	0.0012252687814156905
P35968	P11831	2.4891877937281958e-05
P35968	Q07869	5.475563733574036e-06
P35968	Q13950	1.0770171277611106e-05
P35968	O95863	1.719367927452537e-05
P35968	P18146	9.648670577780717e-06
P35968	Q12772	1.3954597276058494e-06
