phos	tf	dist
P15498	O00716	4.982841746335354e-06
P15498	Q13761	2.926213129381555e-05
P15498	P52630	0.00044539821326777037
P15498	Q14469	1.0215999433609045e-05
P15498	Q9Y618	2.6033186228920783e-05
P15498	O75444	6.940545664760591e-07
P15498	P17861	3.43882202578079e-05
P15498	P49715	3.665555178316225e-05
P15498	P49116	5.166538132512253e-06
P15498	O43524	0.00015045399376237156
P15498	P23771	1.7400466657966673e-05
P15498	Q96RI1	7.143471756578478e-06
P15498	P40763	0.0011814589235623829
P15498	O15266	1.1764353448214944e-07
P15498	P32519	6.935600384710188e-06
P15498	P42224	0.0010648714999946852
P15498	Q96AV8	0.0
P15498	Q03164	5.512250539072765e-07
P15498	P35869	2.5672919369898037e-06
P15498	O75461	6.961977660302644e-07
P15498	P25963	0.0002584999516487266
P15498	O60675	3.849038656249323e-06
P15498	Q01201	3.116485911949932e-05
P15498	Q05066	7.107443262516155e-07
P15498	P10070	2.6900254640888645e-06
P15498	P10588	0.00022449542893388866
P15498	O00327	1.1852527368278305e-05
P15498	P50549	1.410805247738495e-06
P15498	Q15853	3.8216845936259046e-07
P15498	P15172	8.50398833804122e-05
P15498	Q9UL17	3.6127330521420417e-06
P15498	P37275	1.4829273894656586e-06
P15498	P15976	0.0010647171349093647
P15498	P98177	1.4673525070248469e-05
P15498	P23246	5.3664208437568996e-05
P15498	Q01094	5.828215999693235e-05
P15498	P01100	0.00010802225641780846
P15498	P35638	1.2436815918760265e-05
P15498	P48382	9.852308703526332e-06
P15498	P50458	0.0
P15498	Q06710	7.212752965737432e-06
P15498	Q00613	0.0002671779423349511
P15498	O75469	6.194998915563576e-06
P15498	P19419	5.51367684183616e-05
P15498	P10827	1.1807701494865494e-05
P15498	Q12952	7.30670895646661e-08
P15498	Q9Y261	3.21057874435263e-06
P15498	Q01664	0.0
P15498	P10071	2.651199709982546e-06
P15498	Q9Y5J3	3.752610607719327e-06
P15498	Q02078	2.525541734512968e-05
P15498	P52945	3.3857375086251234e-05
P15498	P01106	0.0001314373093408839
P15498	P36956	3.7068912218257805e-05
P15498	P20226	1.138668028619914e-06
P15498	Q02447	3.2787647323775796e-05
P15498	P12980	3.2787647323775796e-05
P15498	Q01860	3.556547259040666e-05
P15498	P48443	2.4336624357155543e-06
P15498	P04150	8.747794220173692e-05
P15498	P10243	1.4548896801322732e-06
P15498	P24468	1.934394891394771e-05
P15498	Q9Y6Q9	6.403999019594823e-05
P15498	O75376	1.3487629446196472e-05
P15498	P17275	2.250922479022655e-05
P15498	Q13351	4.505230907279512e-06
P15498	Q92985	2.9210737434137124e-05
P15498	Q16236	0.0003064235755853404
P15498	P48431	8.84861242244211e-06
P15498	Q9UBC3	5.253091733336348e-08
P15498	Q9UKY1	9.207424745350094e-06
P15498	P25208	9.690867758193622e-07
P15498	P17676	5.4993281258959096e-05
P15498	P10242	4.8103367508183516e-05
P15498	P14316	1.6059520583574102e-05
P15498	P23769	3.3951347848450945e-05
P15498	Q03181	3.6890095501763244e-05
P15498	P28324	4.392757755144895e-06
P15498	Q13562	5.418800629307132e-06
P15498	P17544	3.5183673214406964e-06
P15498	P11474	1.2656789031719232e-06
P15498	Q05215	5.079050693655262e-06
P15498	P18846	8.418536599747317e-06
P15498	O15350	3.855877575670181e-05
P15498	O94916	4.820564639668855e-05
P15498	Q15796	0.00012001059558854007
P15498	Q04206	0.0002183189608736552
P15498	Q08050	1.3065544599604302e-05
P15498	Q9H9S0	1.0296223646629691e-05
P15498	Q99801	5.707868554081721e-06
P15498	P10589	2.5307764706409015e-06
P15498	P36402	1.4206606903225256e-05
P15498	P15036	3.019179019304509e-05
P15498	P14859	0.00010556451272542763
P15498	Q9UKL0	2.5793737284667334e-08
P15498	P04198	1.1358140622988796e-06
P15498	P18847	6.9265280982272875e-06
P15498	Q15562	1.716819795246909e-06
P15498	Q99814	3.598364195597166e-06
P15498	P17542	8.438880523475382e-06
P15498	P10275	0.0005101149214560406
P15498	P27540	2.360258693658968e-05
P15498	P67809	3.552343338079063e-05
P15498	P13631	7.3670845444127575e-06
P15498	P35680	5.870703913005802e-07
P15498	P53567	6.7953051382156925e-06
P15498	P16220	5.586505099683566e-05
P15498	Q9UH73	0.0
P15498	P32243	1.6217697429693657e-06
P15498	Q13127	6.4484264937263326e-09
P15498	O60381	1.3460025705377322e-06
P15498	Q14526	3.017451867325435e-06
P15498	Q92731	6.184122145067207e-06
P15498	P55317	1.8986020853055027e-06
P15498	P19838	0.00012555240264768865
P15498	Q02535	3.476758581751811e-06
P15498	P50553	7.721607309418246e-07
P15498	O94776	1.042949868620363e-07
P15498	Q16656	3.461327685280928e-05
P15498	Q15561	1.716819795246909e-06
P15498	Q08945	4.3235550925879255e-07
P15498	Q01196	0.00030413373602208784
P15498	Q92908	3.2977245048350216e-05
P15498	P57682	2.1730082332304038e-07
P15498	P40426	0.0
P15498	Q15306	3.0178190797560924e-07
P15498	Q00577	3.909916209237527e-08
P15498	Q03014	1.1764353448214944e-07
P15498	Q9UM63	9.517043359709687e-07
P15498	Q02962	4.711747284641804e-06
P15498	Q9Y2Y9	0.0
P15498	P28702	3.217408774127054e-05
P15498	P56693	6.485943131518014e-05
P15498	P11473	6.326315038897766e-06
P15498	P17535	3.9918878846473893e-05
P15498	P51692	0.0005839197631011862
P15498	P20749	1.4646739603912421e-05
P15498	P78545	6.749679431349831e-06
P15498	O14497	1.042949868620363e-07
P15498	Q70SY1	0.0
P15498	Q9NPC7	4.336502393891323e-07
P15498	P10276	4.867330008158436e-05
P15498	Q16665	0.00010097925745174659
P15498	O95625	1.1337762414145686e-07
P15498	Q15329	1.9589345346112814e-06
P15498	P26358	1.8980017072323635e-05
P15498	P03372	0.00023761461825131481
P15498	Q15596	4.047916828664505e-05
P15498	O43474	1.6651364304466155e-05
P15498	Q9UGL1	1.0503786629064e-06
P15498	Q01543	1.1752264402352828e-05
P15498	Q15788	3.548781201612955e-05
P15498	P20265	2.2726165126573802e-07
P15498	P61244	4.018136635976711e-06
P15498	Q9BYV9	1.0205231316977567e-06
P15498	Q15672	3.852624340680434e-05
P15498	P10826	6.206523323479007e-06
P15498	Q92922	3.2196106708335014e-05
P15498	P56270	1.5200633813119145e-06
P15498	P17947	0.018533008575232462
P15498	P17028	3.5305616543919836e-07
P15498	Q92570	3.585247840553341e-07
P15498	O75030	4.382380195924239e-05
P15498	P48436	4.155359858152612e-06
P15498	P22415	2.029420933892013e-06
P15498	Q14186	7.66902690883758e-06
P15498	Q13485	0.00022126373694510807
P15498	Q9H3D4	1.2196466048620218e-05
P15498	Q14934	5.1471230573787604e-05
P15498	Q99583	2.870089778054922e-07
P15498	Q00653	2.854668678393318e-05
P15498	Q12778	8.076003085844921e-05
P15498	Q02548	0.0
P15498	Q16254	4.00296139967152e-05
P15498	Q9Y5W3	0.0
P15498	Q9BQA5	5.214731954518085e-08
P15498	P09629	1.240585748191508e-07
P15498	Q9UJU2	2.4859178779906007e-05
P15498	P15408	6.653144576462638e-06
P15498	P09086	0.0
P15498	P35398	3.294004554265018e-05
P15498	P28347	1.716819795246909e-06
P15498	P08651	1.1866161745291441e-07
P15498	P58012	4.357963586081097e-06
P15498	Q06330	2.7358216739200722e-05
P15498	Q14209	4.571936103552633e-06
P15498	Q99856	1.876932911362042e-05
P15498	P11308	8.076145687106799e-08
P15498	Q04864	2.7975357040317703e-05
P15498	Q99717	1.3533040224016694e-05
P15498	Q96BA8	0.0
P15498	P15336	9.052067297109696e-05
P15498	Q9Y5Q3	5.717661839370074e-07
P15498	P43694	1.6232664577585017e-06
P15498	P15884	2.90277933164829e-05
P15498	P41235	3.220322432643661e-05
P15498	P42229	0.0014120894586171968
P15498	P11831	7.764740202226294e-05
P15498	Q07869	4.930472679038844e-05
P15498	Q13950	3.138394844002234e-05
P15498	O95863	4.150073730401056e-05
P15498	P18146	2.9554500436940936e-05
P15498	Q12772	3.338266738502146e-05
P15498	O00482	9.190318842083072e-07
P15498	Q03060	3.201490371545994e-06
P15498	Q16621	2.892457961790095e-06
P15498	P40425	4.605046264771337e-07
P15498	Q13422	0.00014845895102172287
P15498	P05412	0.0014109498668322554
P15498	P19544	1.3308474673644289e-06
P15498	Q5VTD9	3.4870990536278726e-07
P15498	P05549	3.6965275986331305e-06
P15498	P14921	8.384024539226635e-05
P15498	O15525	7.295795987388355e-06
P15498	O14867	0.0
P15498	O14770	0.0
P15498	Q92786	0.0
P15498	P49716	0.0
P15498	P08235	3.162076791451053e-06
P15498	P55347	0.0
P15498	Q16650	1.4884431683542504e-07
P15498	Q01892	4.412521343102009e-06
P15498	Q9NQB0	3.5306622704427224e-05
P15498	Q12968	8.507413382955715e-06
P15498	P04637	0.0003635515228180335
P15498	Q13952	1.7382439848393614e-08
O15530	P31269	3.0648085856404175e-07
O15530	Q13330	6.259323925431578e-05
O15530	P08151	0.00026163510500786793
O15530	Q00978	1.4415206760371845e-05
O15530	O15516	3.7460239591180217e-06
O15530	Q9ULX9	0.0
O15530	Q13887	8.172437855732254e-05
O15530	Q15233	1.1798847940170782e-05
O15530	P84022	0.00038067973190108296
O15530	Q8TAQ2	2.8356764026368638e-05
O15530	P23511	9.929114244791371e-06
O15530	P22670	3.8571374931817574e-06
O15530	P21675	5.741711248944386e-05
O15530	Q92481	0.0
O15530	O00470	0.0
O15530	P19793	0.00011743862165046843
O15530	Q15797	0.0001215125848038883
O15530	Q13568	1.2016444359937916e-05
O15530	O75626	1.2812724089334984e-05
O15530	P10914	3.543472368389785e-05
O15530	P18848	5.3310791402039e-05
O15530	Q14653	0.00012758363486781738
O15530	Q02446	0.0
O15530	P41182	2.2485410251299013e-05
O15530	P26367	5.791813829825099e-06
O15530	Q06413	0.00013300049602365613
O15530	P15407	7.462398156379776e-05
O15530	P55055	2.53107792340432e-05
O15530	Q13469	0.0001306737315952099
O15530	P25490	4.201789857692314e-05
O15530	Q99612	0.0
O15530	Q02080	1.1751048734949761e-05
O15530	Q01167	8.376009063881011e-07
O15530	P50539	5.019547638110468e-07
O15530	P10244	4.3821910725406086e-06
O15530	O60315	4.6925900918575695e-06
O15530	P49711	1.15872774797614e-06
O15530	P20823	2.0576434079255553e-05
O15530	O43623	2.9894215522331483e-06
O15530	Q9UIS9	0.0
O15530	P17480	5.093950521733951e-06
O15530	P37231	0.0003213914764740411
O15530	P22736	0.00011395633125751726
O15530	P06401	1.115013218137855e-05
O15530	O75364	0.0
O15530	P08047	8.820937700415826e-05
O15530	O95644	3.717869375980764e-05
O15530	Q06546	7.874434015255412e-06
O15530	O43889	0.0
O15530	Q13133	2.4073282909050304e-05
O15530	P15923	3.171683939879193e-05
O15530	Q99626	7.4585508476488875e-06
O15530	Q12837	0.0
O15530	O00716	1.1500975768260396e-05
O15530	Q13761	1.0772814752310926e-05
O15530	P52630	2.7047727342549918e-05
O15530	Q14469	6.343907236370322e-05
O15530	Q9Y618	5.241354985995449e-05
O15530	O75444	8.237406462432425e-06
O15530	P17861	7.110387765466553e-06
O15530	P49715	1.572305728487074e-05
O15530	P49116	9.908391021551615e-06
O15530	O43524	0.000760102390967523
O15530	P23771	2.1545415758038197e-05
O15530	Q96RI1	3.175385327680558e-05
O15530	P40763	0.00042526646058014346
O15530	O15266	1.1508956016230566e-07
O15530	P32519	3.4531302799112735e-06
O15530	P42224	0.0002632122136615052
O15530	Q96AV8	0.0
O15530	Q03164	2.746646216183936e-06
O15530	P35869	1.0963276824933141e-05
O15530	O75461	2.549710602267474e-06
O15530	P25963	0.00048003752608711305
O15530	O60675	2.8609218821999476e-06
O15530	Q01201	6.303125934296834e-05
O15530	Q05066	0.00033553382013314114
O15530	P10070	3.8640861580672756e-05
O15530	P10588	8.121756739363283e-05
O15530	O00327	1.1244384023279552e-05
O15530	P50549	4.2013616505698765e-05
O15530	Q15853	2.9894215522331483e-06
O15530	P15172	0.00014491584201637857
O15530	Q9UL17	1.7325134508408443e-06
O15530	P37275	1.916430629784689e-06
O15530	P15976	2.2833771609484738e-05
O15530	P98177	9.019534847238506e-05
O15530	P23246	4.49157082388143e-05
O15530	Q01094	0.00023700169080369414
O15530	P01100	0.00020594145396123203
O15530	P35638	1.175766121452085e-05
O15530	P48382	4.078767815483064e-06
O15530	P50458	0.0
O15530	Q06710	1.0741190747037817e-05
O15530	Q00613	0.0003102996961620979
O15530	O75469	2.0471552869206472e-05
O15530	P19419	8.851504230828653e-05
O15530	P10827	1.3665197488220478e-05
O15530	Q12952	3.7636417131134745e-07
O15530	Q9Y261	1.3977610346823531e-05
O15530	Q01664	0.0
O15530	P10071	3.8121333521825876e-05
O15530	Q9Y5J3	6.575613442930258e-06
O15530	Q02078	5.115041226529063e-05
O15530	P52945	4.623524240432541e-06
O15530	P01106	0.00037601880580889866
O15530	P36956	5.353605967599871e-05
O15530	P20226	2.1713827212555067e-05
O15530	Q02447	3.656925535434833e-06
O15530	P12980	3.656925535434833e-06
O15530	Q01860	0.00014753202048665553
O15530	P48443	2.495472582081889e-06
O15530	P04150	0.000116565917985109
O15530	P10243	1.2766327536329833e-05
O15530	P24468	3.583254745715296e-05
O15530	Q9Y6Q9	6.405892337211159e-05
O15530	O75376	4.253043350830116e-05
O15530	P17275	1.2246638342924246e-05
O15530	Q13351	9.339531758328319e-06
O15530	Q92985	3.81110650998359e-05
O15530	Q16236	0.0004796592346728573
O15530	P48431	1.101305317607242e-05
O15530	Q9UBC3	2.000351666739686e-06
O15530	Q9UKY1	4.610361062539182e-05
O15530	P25208	5.100599966178129e-06
O15530	P17676	6.541662726598661e-05
O15530	P10242	3.2926269244541e-05
O15530	P14316	8.579446624167415e-06
O15530	P23769	1.4611874765512467e-05
O15530	Q03181	2.0153965059062477e-05
O15530	P28324	3.156624777354128e-06
O15530	Q13562	5.550744360471257e-06
O15530	P17544	1.8444687882773895e-06
O15530	P11474	1.654258083308635e-05
O15530	Q05215	1.8589334912536243e-06
O15530	P18846	1.8660248197513646e-05
O15530	O15350	0.00023435605541459055
O15530	O94916	1.6961707927155576e-05
O15530	Q15796	0.0002348567758328541
O15530	Q04206	0.0003880552749225033
O15530	Q08050	0.00011554452317882663
O15530	Q9H9S0	2.3988508986716406e-05
O15530	Q99801	1.093290744046059e-05
O15530	P10589	3.912050393548431e-06
O15530	P36402	1.6039321284120775e-05
O15530	P15036	1.1630066534646818e-05
O15530	P14859	2.8447174113455228e-05
O15530	Q9UKL0	4.570843714928767e-09
O15530	P04198	4.028494212965468e-05
O15530	P18847	1.0520084444773259e-05
O15530	Q15562	3.6610422154676487e-06
O15530	Q99814	5.8625105661784205e-06
O15530	P17542	7.771107531487858e-05
O15530	P10275	0.00031985705893536055
O15530	P27540	3.156977135124936e-05
O15530	P67809	0.0001025280367862877
O15530	P13631	7.894781441944328e-06
O15530	P35680	4.1424354942928815e-07
O15530	P53567	2.2668525478696366e-06
O15530	P16220	0.0007657538986210666
O15530	Q9UH73	0.0
O15530	P32243	6.992356652884879e-06
O15530	Q13127	1.1427062913249495e-09
O15530	O60381	1.9015421458747146e-06
O15530	Q14526	9.361284254553307e-06
O15530	Q92731	4.2515195121332986e-05
O15530	P55317	4.2297732978097395e-06
O15530	P19838	0.0001777084970694938
O15530	Q02535	6.185019872241546e-06
O15530	P50553	3.045925609654035e-06
O15530	O94776	1.5457381460720436e-07
O15530	Q16656	1.7443361186989387e-05
O15530	Q15561	3.6610422154676487e-06
O15530	Q08945	3.0830383130893674e-07
O15530	Q01196	1.5103155138291744e-05
O15530	Q92908	8.583143285897698e-06
O15530	P57682	4.311938560784479e-07
O15530	P40426	0.0
O15530	Q15306	4.5059463059416616e-07
O15530	Q00577	5.383002406824278e-08
O15530	Q03014	1.1508956016230566e-07
O15530	Q9UM63	5.074837702836854e-06
O15530	Q02962	8.748091656380424e-06
O15530	Q9Y2Y9	0.0
O15530	P28702	3.787249073252635e-05
O15530	P56693	4.067933867826552e-05
O15530	P11473	2.355077772544275e-05
O15530	P17535	1.3223757998396736e-05
O15530	P51692	6.167603084518163e-05
O15530	P20749	2.9544221277814306e-05
O15530	P78545	2.762056312874127e-05
O15530	O14497	1.5457381460720436e-07
O15530	Q70SY1	0.0
O15530	Q9NPC7	1.0869052887720131e-07
O15530	P10276	4.9909487726276005e-05
O15530	Q16665	0.000194829889539661
O15530	O95625	1.7969468033571081e-07
O15530	Q15329	3.0079458476977498e-06
O15530	P26358	6.345198017436183e-05
O15530	P03372	0.0003773163261032849
O15530	Q15596	1.1521335549990963e-05
O15530	O43474	2.1917510261800824e-05
O15530	Q9UGL1	5.053718515935269e-07
O15530	Q01543	3.053618816624691e-05
O15530	Q15788	7.944610102397658e-06
O15530	P20265	6.307795827132296e-06
O15530	P61244	7.027374030421622e-06
O15530	Q9BYV9	3.6605152760954005e-05
O15530	Q15672	1.827169937911292e-05
O15530	P10826	6.774473476807155e-06
O15530	Q92922	2.444432700311615e-05
O15530	P56270	1.7947672234220538e-06
O15530	P17947	2.6547609290859074e-05
O15530	P17028	1.2239952377361723e-05
O15530	Q92570	3.5082357217160325e-05
O15530	O75030	5.3980968786085054e-05
O15530	P48436	2.0593175823311955e-05
O15530	P22415	7.050398629930107e-06
O15530	Q14186	3.6030400351154346e-06
O15530	Q13485	0.00034793311429145556
O15530	Q9H3D4	0.00016986482996840914
O15530	Q14934	0.00025554759208551713
O15530	Q99583	5.019547638110468e-07
O15530	Q00653	3.952400411329168e-05
O15530	Q12778	0.000602328149687708
O15530	Q02548	0.0
O15530	Q16254	2.414565983966351e-05
O15530	Q9Y5W3	0.0
O15530	Q9BQA5	7.728679002382521e-08
O15530	P09629	1.2357570988018973e-07
O15530	Q9UJU2	3.487376944023667e-05
O15530	P15408	2.203958414612839e-06
O15530	P09086	0.0
O15530	P35398	1.0168287518755046e-05
O15530	P28347	3.6610422154676487e-06
O15530	P08651	2.643601492204171e-07
O15530	P58012	7.476055078190093e-05
O15530	Q06330	6.301819948209107e-05
O15530	Q14209	9.900758263992684e-06
O15530	Q99856	3.112240035466909e-05
O15530	P11308	2.277360470194522e-07
O15530	Q04864	3.912718103417167e-05
O15530	Q99717	4.416098131318906e-05
O15530	Q96BA8	0.0
O15530	P15336	0.00013546792749634555
O15530	Q9Y5Q3	7.915639302696012e-06
O15530	P43694	7.97898734067416e-06
O15530	P15884	7.203280052975233e-06
O15530	P41235	1.6743274388606632e-05
O15530	P42229	0.00013102451734244147
O15530	P11831	0.00020596017681545902
O15530	Q07869	5.9975356656098434e-05
O15530	Q13950	9.87907084094542e-05
O15530	O95863	0.00011376198599620662
O15530	P18146	2.3633766774900473e-05
O15530	Q12772	4.62533131501734e-06
O15530	O00482	6.957476582260242e-06
O15530	Q03060	6.422967825041992e-05
O15530	Q16621	1.3308594492050595e-06
O15530	P40425	1.0846950061355217e-06
O15530	Q13422	1.2106620096553997e-05
O15530	P05412	0.00015935261744789644
O15530	P19544	1.934505606347078e-05
O15530	Q5VTD9	7.634222097987753e-07
O15530	P05549	9.747717131035338e-06
O15530	P14921	3.322405556688897e-05
O15530	O15525	1.1420455701431636e-05
O15530	O14867	0.0
O15530	O14770	0.0
O15530	Q92786	0.0
O15530	P49716	0.0
O15530	P08235	4.400906689910094e-06
O15530	P55347	0.0
O15530	Q16650	1.5428267316188945e-07
O15530	Q01892	3.1256266726271135e-06
O15530	Q9NQB0	1.9231501215061076e-05
O15530	Q12968	6.266421848922437e-05
O15530	P04637	0.001938588315815638
O15530	Q13952	2.576226334127507e-08
P35968	P31269	6.107516888387695e-07
P35968	Q13330	5.336302716497565e-06
P35968	P08151	8.367417559592964e-06
P35968	Q00978	0.0001133850932687301
P35968	O15516	7.915296301449691e-07
P35968	Q9ULX9	0.0
P35968	Q13887	8.231055874472514e-06
P35968	Q15233	9.61876701757143e-06
P35968	P84022	0.00013583954675517587
P35968	Q8TAQ2	5.677012495369574e-06
P35968	P23511	1.6239747054372387e-06
P35968	P22670	5.267910157719826e-06
P35968	P21675	5.954485612299544e-06
P35968	Q92481	0.0
P35968	O00470	0.0
P35968	P19793	5.631356492852908e-05
P35968	Q15797	2.8895327637995636e-05
P35968	Q13568	4.971128290602999e-06
P35968	O75626	1.8386386944066557e-05
P35968	P10914	0.00020650737339101335
P35968	P18848	1.685797381804164e-05
P35968	Q14653	2.5760098098029083e-05
P35968	Q02446	0.0
P35968	P41182	1.4911152462799769e-05
P35968	P26367	1.7744462174650835e-06
P35968	Q06413	4.977353406664063e-05
P35968	P15407	4.102256013137313e-06
P35968	P55055	7.597228144932065e-06
P35968	Q13469	1.4107492434395758e-05
P35968	P25490	4.2106528160741826e-05
P35968	Q99612	0.0
P35968	Q02080	7.09746913903621e-06
P35968	Q01167	2.181310776536038e-07
P35968	P50539	5.132433542269907e-07
P35968	P10244	2.49457800497814e-06
P35968	O60315	1.364991614411946e-06
P35968	P49711	8.499802562814638e-07
P35968	P20823	8.151514317850048e-05
P35968	O43623	4.756522828159648e-07
P35968	Q9UIS9	0.0
P35968	P17480	4.819754132342727e-06
P35968	P37231	4.984338645017803e-05
P35968	P22736	7.408742965864846e-05
P35968	P06401	7.107075962543317e-06
P35968	O75364	0.0
P35968	P08047	2.783558572720321e-05
P35968	O95644	2.6310228238103852e-05
P35968	Q06546	7.319538613247648e-06
P35968	O43889	0.0
P35968	Q13133	7.2061507446709574e-06
P35968	P15923	8.325460554796058e-05
P35968	Q99626	4.312612336703349e-06
P35968	Q12837	0.0
P35968	O00716	2.268627893250692e-06
P35968	Q13761	1.7808670436997547e-05
P35968	P52630	0.0001454500279064192
P35968	Q14469	9.267400479273934e-06
P35968	Q9Y618	2.0960043531001672e-05
P35968	O75444	1.3687611600160695e-06
P35968	P17861	4.105117940724778e-06
P35968	P49715	8.128278906586214e-06
P35968	P49116	2.352800128935316e-06
P35968	O43524	0.0003605249531968843
P35968	P23771	1.540628368926847e-05
P35968	Q96RI1	2.8729147619887053e-06
P35968	P40763	0.0009088033262382635
P35968	O15266	1.4110690068230653e-07
P35968	P32519	2.547477129028066e-06
P35968	P42224	0.007359380469461674
P35968	Q96AV8	0.0
P35968	Q03164	4.261119531532488e-07
P35968	P35869	2.1287053245602258e-06
P35968	O75461	5.509637468432782e-07
P35968	P25963	0.00014045582313011685
P35968	O60675	2.0309695147899165e-06
P35968	Q01201	2.476007044646373e-05
P35968	Q05066	1.4391730309322742e-06
P35968	P10070	4.443589564511863e-06
P35968	P10588	2.7783260143432473e-06
P35968	O00327	4.198201226365256e-06
P35968	P50549	6.294137263885618e-07
P35968	Q15853	4.756522828159648e-07
P35968	P15172	0.00013560031917698653
P35968	Q9UL17	5.065155390964123e-06
P35968	P37275	1.3281194869176613e-06
P35968	P15976	8.12437055520149e-06
P35968	P98177	6.561023433052255e-05
P35968	P23246	3.794592341088141e-05
P35968	Q01094	4.985020567664197e-05
P35968	P01100	0.00012919699458139946
P35968	P35638	7.3595819712147065e-06
P35968	P48382	1.6344054474406792e-06
P35968	P50458	0.0
P35968	Q06710	4.802115877018983e-06
P35968	Q00613	1.231218908249146e-05
P35968	O75469	6.314324259119859e-06
P35968	P19419	2.2475605457839542e-05
P35968	P10827	6.339208462128756e-06
P35968	Q12952	5.797179909606577e-08
P35968	Q9Y261	1.7970165431607193e-06
P35968	Q01664	0.0
P35968	P10071	4.4025917516878655e-06
P35968	Q9Y5J3	2.1214370541612464e-06
P35968	Q02078	1.4442396289533591e-05
P35968	P52945	4.1479249291947225e-06
P35968	P01106	0.0002225861677730699
P35968	P36956	8.31356053022242e-06
P35968	P20226	2.4997226665943717e-06
P35968	Q02447	4.270818852796663e-06
P35968	P12980	4.270818852796663e-06
P35968	Q01860	6.51075958651488e-06
P35968	P48443	1.3841432678133273e-06
P35968	P04150	4.218729977631612e-05
P35968	P10243	8.047321135402287e-07
P35968	P24468	1.3662670038988449e-05
P35968	Q9Y6Q9	2.673382511969565e-05
P35968	O75376	9.073757484926171e-06
P35968	P17275	1.908612797282163e-05
P35968	Q13351	4.084537245082201e-06
P35968	Q92985	1.3545844108475463e-05
P35968	Q16236	0.0012962421523213823
P35968	P48431	6.392143898172757e-05
P35968	Q9UBC3	9.173588857043161e-08
P35968	Q9UKY1	7.275629617389868e-06
P35968	P25208	1.3595873284049426e-06
P35968	P17676	2.6088859856129252e-05
P35968	P10242	1.570502061082387e-05
P35968	P14316	8.935465500911392e-05
P35968	P23769	4.878402698117264e-06
P35968	Q03181	2.1009285331809153e-05
P35968	P28324	3.079865363657486e-06
P35968	Q13562	3.469786745892284e-06
P35968	P17544	1.4679746640599803e-06
P35968	P11474	1.649868107683497e-06
P35968	Q05215	1.3155099044713756e-06
P35968	P18846	3.891703439146357e-06
P35968	O15350	0.00011253678758943128
P35968	O94916	0.00010351561876056403
P35968	Q15796	6.796260967342269e-05
P35968	Q04206	0.00025252306463083713
P35968	Q08050	1.4256909345192555e-05
P35968	Q9H9S0	2.009935055294726e-05
P35968	Q99801	2.704738754026551e-06
P35968	P10589	1.5080855471925643e-06
P35968	P36402	6.526071251053463e-05
P35968	P15036	1.8097289540786207e-05
P35968	P14859	4.2288853060188554e-05
P35968	Q9UKL0	1.5718180506910672e-08
P35968	P04198	1.7923473125677502e-06
P35968	P18847	4.491357753857942e-06
P35968	Q15562	2.5946898826395944e-06
P35968	Q99814	6.790960376332911e-06
P35968	P17542	4.691295489290258e-06
P35968	P10275	0.00018079638745284972
P35968	P27540	9.871905649198149e-05
P35968	P67809	1.0254190721129308e-05
P35968	P13631	4.520425356568114e-06
P35968	P35680	2.1142289212222477e-07
P35968	P53567	2.1552909928616924e-06
P35968	P16220	3.367183829678267e-05
P35968	Q9UH73	0.0
P35968	P32243	9.262872366264104e-07
P35968	Q13127	3.9295383946875065e-09
P35968	O60381	1.4355024127636725e-06
P35968	Q14526	3.1762941650123822e-06
P35968	Q92731	3.168343976813993e-06
